position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,lexrank,tfisf,btfisf,scores
2,13,71,D0935,A,NYT_ENG_20041221.0028,25,0.08219,0.3438,0.0025,0.01087,3,1,0,0.939531,-0.185135,-0.598508,0.997547
3,13,72,D0935,A,NYT_ENG_20041221.0028,18,0.07977,0.4444,0.01023,0.05882,4,0,0,0.303355,-1.10147,-1.15272,0.981459
4,13,73,D0935,A,NYT_ENG_20041221.0028,27,0.1222,0.4712,0.02024,0.08,8,2,0,1.83676,0.755431,0.464987,1.02943
5,13,74,D0935,A,NYT_ENG_20041221.0028,22,0.08962,0.4286,0.01023,0.05,6,2,0,0.928778,-0.214942,-0.450368,0.998988
6,13,75,D0935,A,NYT_ENG_20041221.0028,33,0.09452,0.3065,0.009902,0.03333,9,1,0,1.27572,0.511975,0.0570731,1.00092
7,13,76,D0935,A,NYT_ENG_20041221.0028,27,0.07448,0.3,0.01245,0.05208,4,4,0,0.687004,0.202178,-0.402883,0.98383
8,13,77,D0935,A,NYT_ENG_20041221.0028,50,0.1273,0.2656,0.01256,0.0266,12,1,0,1.03803,1.99908,1.07078,0.992137
9,13,78,D0935,A,NYT_ENG_20041221.0028,37,0.1594,0.4571,0.02008,0.05882,5,5,0,1.80957,0.730755,0.351867,1.01619
10,13,79,D0935,A,NYT_ENG_20041221.0028,36,0.122,0.3603,0.01753,0.05303,4,6,0,1.76531,0.710651,0.213047,1.00857
11,13,80,D0935,A,NYT_ENG_20041221.0028,18,0.07216,0.4028,0.004902,0.02941,8,0,0,1.29973,-0.221157,-0.414017,1.01339
12,13,81,D0935,A,NYT_ENG_20041221.0028,37,0.115,0.3382,0.007629,0.02273,7,3,0,0.912703,0.775707,0.276107,0.992245
0,21,82,D0935,A,APW_ENG_20041222.0044,19,0.06723,0.3553,0.01245,0.06944,7,0,0,1.29697,-0.804046,-0.361304,1.02533
1,21,83,D0935,A,APW_ENG_20041222.0044,29,0.1546,0.5345,0.04262,0.1518,3,7,0,1.44996,0.318965,0.425121,1.0188
2,21,84,D0935,A,APW_ENG_20041222.0044,49,0.1994,0.4255,0.04048,0.08696,11,3,0,1.8212,1.28881,0.757048,1.00609
3,21,85,D0935,A,APW_ENG_20041222.0044,9,0.03247,0.3611,0,0,4,1,0,0.430979,-1.05174,-1.12947,0.996033
4,21,86,D0935,A,APW_ENG_20041222.0044,24,0.1047,0.4375,0.01514,0.06522,7,0,0,0.950549,-0.627807,-0.576637,0.99479
5,21,87,D0935,A,APW_ENG_20041222.0044,26,0.1072,0.4479,0.03274,0.1413,5,5,0,1.70175,0.0627021,0.0299118,1.0252
6,21,88,D0935,A,APW_ENG_20041222.0044,33,0.1121,0.3516,0.01529,0.04839,7,4,0,0.809618,0.679959,0.128366,0.992324
7,21,89,D0935,A,APW_ENG_20041222.0044,33,0.1872,0.5859,0.05031,0.1613,7,5,0,1.81624,0.540678,0.558545,1.02366
8,21,90,D0935,A,APW_ENG_20041222.0044,34,0.1044,0.3281,0.01495,0.04839,8,1,0,1.42626,0.672841,0.192596,1.00697
9,21,91,D0935,A,APW_ENG_20041222.0044,23,0.09477,0.413,0.01253,0.05682,5,1,0,1.30323,-0.117257,-0.355414,1.01181
10,21,92,D0935,A,APW_ENG_20041222.0044,20,0.06463,0.3421,0,0,5,3,0,0.978582,-0.415606,-0.479012,1.0037
11,21,93,D0935,A,APW_ENG_20041222.0044,28,0.122,0.4375,0.007506,0.02778,11,0,0,1.27909,0.248444,-0.0653033,1.00683
12,21,94,D0935,A,APW_ENG_20041222.0044,21,0.06956,0.3684,0.01498,0.08333,4,1,0,0.900641,-0.228076,-0.563302,0.99352
13,21,95,D0935,A,APW_ENG_20041222.0044,34,0.1797,0.5143,0.0428,0.125,4,4,0,1.72091,0.134895,-0.217489,1.00784
14,21,96,D0935,A,APW_ENG_20041222.0044,24,0.07716,0.3523,0,0,5,0,0,0.662923,-0.378427,-0.64345,0.987648
15,21,97,D0935,A,APW_ENG_20041222.0044,18,0.08256,0.4583,0.004976,0.02941,5,0,0,1.33233,-0.860503,-0.689973,1.01199
16,21,98,D0935,A,APW_ENG_20041222.0044,31,0.05743,0.1917,0.007629,0.02586,5,2,0,0.410839,-0.0612446,-0.430673,0.978024
17,21,99,D0935,A,APW_ENG_20041222.0044,26,0.05991,0.2308,0.005055,0.02,3,1,0,0.696563,-0.469998,-0.653733,0.983834
18,21,100,D0935,A,APW_ENG_20041222.0044,18,0.06476,0.3824,0,0,5,3,0,0.964095,-0.213222,-0.528255,1.0019
19,21,101,D0935,A,APW_ENG_20041222.0044,36,0.1192,0.3429,0.025,0.07353,6,4,0,1.14493,0.720201,-0.0683515,0.990042
20,21,102,D0935,A,APW_ENG_20041222.0044,32,0.09004,0.2903,0.007629,0.025,9,0,0,0.616668,0.577674,0.0346981,0.983892
0,4,103,D0935,A,AFP_ENG_20050121.0590,29,0.1876,0.6466,0.07366,0.2589,7,6,1,2.23519,0.191786,0.804996,1.05651
1,4,104,D0935,A,AFP_ENG_20050121.0590,24,0.12,0.5455,0.03795,0.1786,3,3,0,1.70876,-0.278404,-0.116116,1.02482
2,4,105,D0935,A,AFP_ENG_20050121.0590,14,0.07991,0.6154,0.04293,0.3542,1,4,0,1.35422,-0.680845,-0.456198,1.0218
3,4,106,D0935,A,AFP_ENG_20050121.0590,42,0.1747,0.4268,0.03049,0.075,12,2,0,1.43007,1.3177,0.899267,1.00459
0,49,107,D0935,A,NYT_ENG_20050302.0255,39,0.16,0.4444,0.04816,0.1357,4,6,0,1.23109,1.2583,2.05408,1.02536
1,49,108,D0935,A,NYT_ENG_20050302.0255,16,0.01761,0.1167,0.002604,0.01786,5,0,0,0.238392,-0.760271,-0.963617,0.988702
2,49,109,D0935,A,NYT_ENG_20050302.0255,33,0.1072,0.3359,0.02544,0.08065,5,3,0,1.4996,-0.0874467,-0.108936,1.00832
3,49,110,D0935,A,NYT_ENG_20050302.0255,11,0.03502,0.3182,0,0,6,0,0,0.102123,-0.813587,-1.06723,0.984774
4,49,111,D0935,A,NYT_ENG_20050302.0255,48,0.2346,0.5,0.05081,0.1087,5,9,0,1.88454,0.857015,1.23801,1.01294
5,49,112,D0935,A,NYT_ENG_20050302.0255,31,0.18,0.6429,0.06296,0.2315,5,6,0,1.94637,0.444879,0.323754,1.02554
6,49,113,D0935,A,NYT_ENG_20050302.0255,19,0.07997,0.4444,0.01529,0.08824,4,3,0,0.982136,-0.638962,-0.533304,1.00124
7,49,114,D0935,A,NYT_ENG_20050302.0255,11,0.00998,0.1,0,0,0,3,0,0.400791,-0.715282,-0.939775,0.990768
9,49,116,D0935,A,NYT_ENG_20050302.0255,29,0.135,0.4821,0.03785,0.1389,4,8,0,1.76625,0.114854,0.0753467,1.01864
10,49,117,D0935,A,NYT_ENG_20050302.0255,25,0.09009,0.375,0.01011,0.04348,2,7,0,1.15269,0.0442029,-0.295037,0.999444
11,49,118,D0935,A,NYT_ENG_20050302.0255,21,0.09499,0.475,0.02256,0.1184,1,6,0,1.67444,-0.521138,-0.576256,1.01406
12,49,119,D0935,A,NYT_ENG_20050302.0255,18,0.06491,0.4062,0.01001,0.06667,2,1,0,0.746234,-0.659358,-0.605826,0.997229
13,49,120,D0935,A,NYT_ENG_20050302.0255,10,0.045,0.45,0.01015,0.1111,3,1,0,0.745486,-1.18629,-1.2011,0.999973
14,49,121,D0935,A,NYT_ENG_20050302.0255,19,0.06488,0.3611,0,0,2,2,0,0.351031,-0.97505,-1.0873,0.978084
15,49,122,D0935,A,NYT_ENG_20050302.0255,23,0.05005,0.2381,0.002604,0.0125,3,4,0,0.895898,-0.373791,-0.537959,0.9944
17,49,124,D0935,A,NYT_ENG_20050302.0255,20,0.07746,0.4079,0.02011,0.1111,7,1,0,1.1556,0.00357816,-0.232825,1.0088
18,49,125,D0935,A,NYT_ENG_20050302.0255,23,0.04498,0.2045,0.002525,0.0119,5,4,0,0.601463,0.340554,-0.114419,0.988852
19,49,126,D0935,A,NYT_ENG_20050302.0255,26,0.09225,0.4022,0.01498,0.06818,4,3,0,0.88299,-0.519872,-0.678129,0.989586
20,49,127,D0935,A,NYT_ENG_20050302.0255,26,0.07461,0.3125,0,0,9,0,0,0.776252,0.217585,-0.293591,0.988453
21,49,128,D0935,A,NYT_ENG_20050302.0255,14,0.0423,0.3269,0,0,4,3,0,0.562852,-0.838124,-0.89931,0.995671
22,49,129,D0935,A,NYT_ENG_20050302.0255,13,0.01989,0.1538,0,0,3,0,0,0.338789,-1.3996,-1.30342,0.981403
23,49,130,D0935,A,NYT_ENG_20050302.0255,11,0.07001,0.6364,0.01771,0.175,2,1,0,1.13013,-1.52705,-1.29299,1.00915
24,49,131,D0935,A,NYT_ENG_20050302.0255,21,0.105,0.5,0.009952,0.05,4,3,0,1.14064,-0.39487,-0.380599,1.00162
25,49,132,D0935,A,NYT_ENG_20050302.0255,25,0.04742,0.1979,0,0,5,2,0,0.488101,0.309689,-0.139044,0.983311
26,49,133,D0935,A,NYT_ENG_20050302.0255,21,0.08992,0.45,0.01503,0.07895,2,3,0,0.940213,-0.398722,-0.622005,0.994127
27,49,134,D0935,A,NYT_ENG_20050302.0255,8,0.01495,0.2143,0,0,0,1,0,0.25446,-1.42033,-1.42254,0.982828
29,49,136,D0935,A,NYT_ENG_20050302.0255,32,0.05235,0.175,0,0,4,11,0,0.225913,1.41144,0.315729,0.977963
30,49,137,D0935,A,NYT_ENG_20050302.0255,27,0.01733,0.07,0.002525,0.01042,5,1,0,0.325496,0.705654,0.0453161,0.978541
31,49,138,D0935,A,NYT_ENG_20050302.0255,23,0.07236,0.3452,0.005129,0.025,3,1,0,0.44317,-0.740384,-0.968808,0.976436
32,49,139,D0935,A,NYT_ENG_20050302.0255,23,0.05995,0.3,0.01015,0.05263,5,3,0,0.790514,0.217488,-0.379062,0.99431
33,49,140,D0935,A,NYT_ENG_20050302.0255,19,0.06485,0.3611,0.01771,0.1029,1,4,0,0.921612,-0.429887,-0.52359,0.996206
34,49,141,D0935,A,NYT_ENG_20050302.0255,23,0.08982,0.4286,0.01001,0.05,4,3,0,1.06902,-0.283105,-0.319732,0.997756
35,49,142,D0935,A,NYT_ENG_20050302.0255,30,0.08499,0.3036,0.01008,0.03704,5,1,0,0.935579,0.101444,-0.250473,0.993661
36,49,143,D0935,A,NYT_ENG_20050302.0255,12,0.01241,0.1136,0,0,0,2,0,0.371106,-1.08494,-1.04799,0.988578
37,49,144,D0935,A,NYT_ENG_20050302.0255,29,0.05262,0.2019,0.01018,0.04,5,3,0,0.904291,0.693506,0.100489,0.99509
38,49,145,D0935,A,NYT_ENG_20050302.0255,23,0.1024,0.5125,0.01506,0.07895,4,4,0,1.24027,-0.138215,-0.354353,1.00152
39,49,146,D0935,A,NYT_ENG_20050302.0255,23,0.08974,0.4091,0.01001,0.04762,4,2,0,0.630024,-0.240372,-0.350762,0.988062
40,49,147,D0935,A,NYT_ENG_20050302.0255,11,0.05247,0.4773,0.01015,0.1,2,1,0,0.961437,-1.26092,-1.18925,0.998866
41,49,148,D0935,A,NYT_ENG_20050302.0255,15,0.0573,0.4107,0.01253,0.09615,2,4,0,1.10905,-0.441484,-0.161665,1.01178
42,49,149,D0935,A,NYT_ENG_20050302.0255,16,0.01748,0.125,0,0,2,1,0,0.39394,-0.580276,-0.930606,0.98579
43,49,150,D0935,A,NYT_ENG_20050302.0255,26,0.08246,0.33,0,0,3,2,0,0.703096,-0.325831,-0.541458,0.984856
44,49,151,D0935,A,NYT_ENG_20050302.0255,37,0.09244,0.2643,0.004976,0.01471,11,5,0,0.677388,1.33341,0.529824,0.98529
45,49,152,D0935,A,NYT_ENG_20050302.0255,19,0.03742,0.2344,0,0,3,3,0,0.5639,-0.0460189,-0.435055,0.987404
46,49,153,D0935,A,NYT_ENG_20050302.0255,29,0.03997,0.1538,0,0,7,4,0,0.316231,0.788453,-0.0611072,0.978722
47,49,154,D0935,A,NYT_ENG_20050302.0255,30,0.09727,0.3362,0.0149,0.05357,4,4,0,1.11913,-0.0270893,-0.312892,0.995271
48,49,155,D0935,A,NYT_ENG_20050302.0255,20,0.07251,0.3816,0.004951,0.02778,3,0,0,0.358302,-0.892854,-0.845948,0.977485
0,21,156,D0935,A,NYT_ENG_20050322.0038,39,0.1524,0.4013,0.02267,0.06081,7,14,0,1.41983,1.849,2.74589,1.04135
1,21,157,D0935,A,NYT_ENG_20050322.0038,19,0.03999,0.2105,0,0,4,4,0,0.638994,0.163479,-0.0563361,0.999853
2,21,158,D0935,A,NYT_ENG_20050322.0038,18,0.0447,0.2812,0.002451,0.01667,5,3,0,0.57202,-0.403838,-0.624861,0.993551
3,21,159,D0935,A,NYT_ENG_20050322.0038,8,0.009955,0.125,0,0,2,4,0,0.536344,-1.00773,-1.10371,0.995939
4,21,160,D0935,A,NYT_ENG_20050322.0038,19,0.06231,0.3676,0.01251,0.07812,4,3,0,0.715318,-0.323941,-0.614877,0.993533
5,21,161,D0935,A,NYT_ENG_20050322.0038,47,0.07204,0.1611,0.007629,0.01705,3,15,0,0.938725,1.95909,1.32272,0.986757
6,21,162,D0935,A,NYT_ENG_20050322.0038,23,0.07221,0.3295,0.01001,0.04762,5,4,0,0.650155,0.18673,-0.202547,0.991393
7,21,163,D0935,A,NYT_ENG_20050322.0038,31,0.07721,0.2768,0.002451,0.009259,3,10,0,0.45001,0.830734,0.227124,0.98044
9,21,165,D0935,A,NYT_ENG_20050322.0038,10,0.01241,0.1389,0,0,1,1,0,0.283051,-1.19487,-1.15408,0.984317
10,21,166,D0935,A,NYT_ENG_20050322.0038,20,0.02246,0.1184,0,0,0,2,0,0.398576,-0.572777,-0.926215,0.978957
11,21,167,D0935,A,NYT_ENG_20050322.0038,30,0.07984,0.2857,0.007629,0.02778,5,5,0,0.560238,0.277209,-0.0745118,0.980852
12,21,168,D0935,A,NYT_ENG_20050322.0038,28,0.04232,0.17,0,0,2,6,0,0.557199,-0.221487,-0.388642,0.979799
13,21,169,D0935,A,NYT_ENG_20050322.0038,26,0.07746,0.31,0.002604,0.01042,4,5,0,0.468382,0.605056,0.21314,0.984784
14,21,170,D0935,A,NYT_ENG_20050322.0038,32,0.1646,0.55,0.05296,0.181,3,10,0,1.73108,0.629334,0.837273,1.02399
15,21,171,D0935,A,NYT_ENG_20050322.0038,47,0.1097,0.25,0.002604,0.005814,6,4,0,0.708985,0.988521,0.491319,0.97388
16,21,172,D0935,A,NYT_ENG_20050322.0038,19,0.02731,0.1528,0,0,3,1,0,0.22016,-0.994801,-1.10491,0.973437
17,21,173,D0935,A,NYT_ENG_20050322.0038,35,0.1924,0.5833,0.05099,0.1562,6,7,0,1.91692,0.361636,0.649493,1.01966
18,21,174,D0935,A,NYT_ENG_20050322.0038,22,0.1149,0.5227,0.03298,0.1548,4,3,0,1.31916,-0.0756462,0.218814,1.00956
19,21,175,D0935,A,NYT_ENG_20050322.0038,13,0.05505,0.4231,0.002604,0.02083,2,1,0,0.249995,-1.23451,-1.15944,0.97924
20,21,176,D0935,A,NYT_ENG_20050322.0038,20,0.08737,0.4605,0.02762,0.1528,3,6,0,1.41797,-0.207301,-0.39696,1.00825
0,21,177,D0935,A,LTW_ENG_20050329.0006,14,0.07241,0.5179,0.02276,0.1731,1,6,0,1.35383,-0.81016,-0.368465,1.03587
1,21,178,D0935,A,LTW_ENG_20050329.0006,37,0.1823,0.5214,0.01794,0.05147,11,5,0,1.27731,0.772518,0.520179,1.01306
2,21,179,D0935,A,LTW_ENG_20050329.0006,34,0.1451,0.4833,0.01759,0.06034,8,3,0,1.61775,0.333735,0.488198,1.01389
3,21,180,D0935,A,LTW_ENG_20050329.0006,41,0.1598,0.4103,0.02016,0.05263,9,1,0,0.891086,1.0686,0.302364,0.98413
4,21,181,D0935,A,LTW_ENG_20050329.0006,13,0.03494,0.2917,0,0,1,2,0,0.517718,-1.31773,-1.12861,0.9881
5,21,182,D0935,A,LTW_ENG_20050329.0006,33,0.1125,0.3516,0.03295,0.1048,7,4,0,1.46905,0.881907,0.361858,1.01496
6,21,183,D0935,A,LTW_ENG_20050329.0006,25,0.0524,0.2188,0.002451,0.01087,7,1,0,0.490357,-0.29217,-0.761894,0.97855
7,21,184,D0935,A,LTW_ENG_20050329.0006,22,0.09975,0.4545,0.03759,0.1786,1,5,0,1.79459,-0.665915,-0.67735,1.02057
8,21,185,D0935,A,LTW_ENG_20050329.0006,26,0.07476,0.3,0.002451,0.01042,4,1,0,1.04298,0.0656768,-0.313009,0.99665
9,21,186,D0935,A,LTW_ENG_20050329.0006,28,0.08734,0.3241,0.01008,0.03846,5,2,0,0.889106,-0.0209151,-0.405493,0.989972
10,21,187,D0935,A,LTW_ENG_20050329.0006,30,0.08491,0.3148,0.01,0.03846,5,3,0,1.52846,0.024333,-0.252357,1.00934
11,21,188,D0935,A,LTW_ENG_20050329.0006,34,0.1097,0.3548,0.01748,0.05833,9,2,0,0.775603,1.00455,0.226912,0.984768
13,21,190,D0935,A,LTW_ENG_20050329.0006,43,0.1573,0.3938,0.009927,0.02564,13,1,0,1.12431,1.02055,0.318679,0.988875
14,21,191,D0935,A,LTW_ENG_20050329.0006,39,0.1099,0.2973,0.01016,0.02778,12,3,0,0.97407,1.44538,0.600834,0.989694
15,21,192,D0935,A,LTW_ENG_20050329.0006,11,0.01746,0.1591,0,0,1,2,0,0.496526,-0.891964,-0.924134,0.993904
16,21,193,D0935,A,LTW_ENG_20050329.0006,23,0.04735,0.2262,0,0,4,0,0,0.732446,0.120783,-0.219348,0.99167
17,21,194,D0935,A,LTW_ENG_20050329.0006,13,0.04002,0.3333,0,0,3,0,0,0.15872,-1.37761,-1.33996,0.975667
18,21,195,D0935,A,LTW_ENG_20050329.0006,16,0.06488,0.4333,0,0,4,1,0,1.06702,-0.540428,-0.420545,1.00718
19,21,196,D0935,A,LTW_ENG_20050329.0006,9,0.00748,0.08333,0,0,2,2,0,0.432421,-0.966223,-1.03627,0.988848
20,21,197,D0935,A,LTW_ENG_20050329.0006,25,0.1099,0.4583,0.03775,0.163,4,6,0,1.89814,0.103402,0.0320301,1.02512
0,8,0,D0936,A,XIN_ENG_20050701.0185,35,0.1745,0.5379,0.07184,0.2266,4,11,0,2.71544,0.886454,1.61858,1.06997
1,8,1,D0936,A,XIN_ENG_20050701.0185,43,0.2023,0.5,0.03507,0.0875,7,5,0,1.5435,0.258172,0.314047,1.00838
2,8,2,D0936,A,XIN_ENG_20050701.0185,11,0.05181,0.525,0.01754,0.1944,0,1,0,0.835217,-1.53112,-1.39357,1.00415
3,8,3,D0936,A,XIN_ENG_20050701.0185,19,0.1251,0.6375,0.05428,0.2895,4,4,1,1.22331,-0.421588,-0.549309,1.00989
4,8,4,D0936,A,XIN_ENG_20050701.0185,40,0.1518,0.4079,0.0393,0.1081,8,5,0,1.79682,0.742959,0.632582,1.01643
5,8,5,D0936,A,XIN_ENG_20050701.0185,16,0.06172,0.3906,0,0,3,2,0,0.560978,-0.720353,-0.448974,0.990985
6,8,6,D0936,A,XIN_ENG_20050701.0185,34,0.1743,0.5221,0.02969,0.09091,8,3,0,1.87025,0.287436,0.301475,1.0234
7,8,7,D0936,A,XIN_ENG_20050701.0185,23,0.09568,0.4239,0.01723,0.07955,2,1,0,0.486705,-0.544446,-0.678047,0.983115
0,5,8,D0936,A,AFP_ENG_20050701.0385,23,0.1548,0.7159,0.06904,0.3333,4,6,1,2.46624,-0.0661486,0.502908,1.0651
1,5,9,D0936,A,AFP_ENG_20050701.0385,42,0.187,0.475,0.03707,0.09615,8,6,0,2.33119,1.20308,1.4171,1.0412
2,5,10,D0936,A,AFP_ENG_20050701.0385,33,0.08632,0.2734,0.002427,0.008065,5,6,0,0.952944,0.325244,0.0514589,0.995381
3,5,11,D0936,A,AFP_ENG_20050701.0385,27,0.1523,0.62,0.03194,0.1354,4,4,0,2.02825,-0.26144,-0.279541,1.02678
4,5,12,D0936,A,AFP_ENG_20050701.0385,47,0.2193,0.4944,0.03677,0.08523,15,3,0,1.44856,1.7255,1.18065,1.00216
0,9,13,D0936,A,AFP_ENG_20050701.0415,34,0.1235,0.3906,0.02734,0.08871,5,7,0,2.15417,0.792901,1.50901,1.05051
1,9,14,D0936,A,AFP_ENG_20050701.0415,20,0.09625,0.4875,0.02744,0.1447,2,9,0,1.95177,-0.0478874,-0.0547845,1.04071
2,9,15,D0936,A,AFP_ENG_20050701.0415,31,0.101,0.3417,0.02504,0.08621,3,4,0,1.3082,-0.249313,-0.339825,1.00435
3,9,16,D0936,A,AFP_ENG_20050701.0415,20,0.07641,0.4079,0.01246,0.06944,1,5,0,2.26821,-0.778916,-0.675956,1.03727
4,9,17,D0936,A,AFP_ENG_20050701.0415,27,0.09122,0.37,0,0,6,3,0,0.977634,0.325966,0.0766181,0.999682
5,9,18,D0936,A,AFP_ENG_20050701.0415,25,0.1057,0.43,0.01981,0.08333,5,2,0,1.39817,-0.535686,-0.47881,1.00962
6,9,19,D0936,A,AFP_ENG_20050701.0415,17,0.09558,0.5735,0.03197,0.2031,3,3,0,1.43776,-0.550491,-0.487322,1.01839
7,9,20,D0936,A,AFP_ENG_20050701.0415,19,0.07395,0.3947,0.01246,0.06944,1,3,0,1.12356,-0.739001,-0.85959,1.00444
8,9,21,D0936,A,AFP_ENG_20050701.0415,15,0.06422,0.4333,0.0025,0.01786,3,0,0,0.393267,-0.764412,-1.03843,0.985541
0,28,22,D0936,A,AFP_ENG_20050701.0624,33,0.1795,0.5887,0.06904,0.2333,6,7,0,2.42103,0.820617,1.54147,1.06478
1,28,23,D0936,A,AFP_ENG_20050701.0624,40,0.1527,0.4079,0.02724,0.07432,9,5,0,1.87335,1.09484,0.626109,1.02161
2,28,24,D0936,A,AFP_ENG_20050701.0624,26,0.1239,0.4808,0.03778,0.15,10,1,0,1.46193,0.214397,0.0432604,1.02037
3,28,25,D0936,A,AFP_ENG_20050701.0624,30,0.1432,0.5,0.05768,0.2054,6,2,0,1.38008,0.359243,-0.0834384,1.0061
4,28,26,D0936,A,AFP_ENG_20050701.0624,20,0.07641,0.4079,0.01246,0.06944,2,4,0,2.26821,-0.778916,-0.675956,1.03782
5,28,27,D0936,A,AFP_ENG_20050701.0624,40,0.128,0.3514,0.004878,0.01389,7,8,0,1.51192,1.30889,0.720648,1.00685
6,28,28,D0936,A,AFP_ENG_20050701.0624,33,0.1082,0.3333,0.01228,0.03906,5,5,0,1.50013,0.0287547,-0.139549,1.00687
7,28,29,D0936,A,AFP_ENG_20050701.0624,19,0.08604,0.4605,0.01246,0.06944,4,3,0,1.18126,-0.420679,-0.481827,1.01108
8,28,30,D0936,A,AFP_ENG_20050701.0624,28,0.09637,0.375,0.002427,0.01,9,0,0,1.15326,-0.330689,-0.442847,1.00024
9,28,31,D0936,A,AFP_ENG_20050701.0624,34,0.1385,0.4242,0.0328,0.1016,10,2,0,1.29995,0.60522,0.106955,1.00417
10,28,32,D0936,A,AFP_ENG_20050701.0624,30,0.1185,0.4286,0.01253,0.0463,8,2,0,1.44302,0.512473,0.4047,1.01443
11,28,33,D0936,A,AFP_ENG_20050701.0624,25,0.1383,0.56,0.03247,0.1354,5,2,0,1.46067,0.230037,-0.0195502,1.01438
12,28,34,D0936,A,AFP_ENG_20050701.0624,27,0.123,0.4808,0.01476,0.06,4,2,0,1.30082,-0.596072,-0.744144,1.00158
13,28,35,D0936,A,AFP_ENG_20050701.0624,38,0.1405,0.3851,0.02244,0.0625,6,4,0,1.24343,0.563813,-0.0524284,0.996649
14,28,36,D0936,A,AFP_ENG_20050701.0624,13,0.06165,0.4464,0.009955,0.07692,3,2,0,0.990514,-1.01946,-0.963693,1.00583
15,28,37,D0936,A,AFP_ENG_20050701.0624,26,0.05909,0.2609,0,0,4,3,0,0.791625,-0.0200492,-0.534104,0.986099
16,28,38,D0936,A,AFP_ENG_20050701.0624,14,0.08592,0.5833,0.01238,0.08929,2,4,0,1.44784,-0.787625,-0.724555,1.01985
17,28,39,D0936,A,AFP_ENG_20050701.0624,38,0.1351,0.3819,0.01483,0.04286,5,6,0,1.49927,0.439514,0.00699088,1.00199
18,28,40,D0936,A,AFP_ENG_20050701.0624,27,0.06118,0.2404,0,0,4,4,0,1.29808,-0.0384412,-0.236651,1.00429
19,28,41,D0936,A,AFP_ENG_20050701.0624,14,0.1055,0.7167,0.03953,0.2857,3,3,0,2.12177,-1.02801,-0.810491,1.03897
20,28,42,D0936,A,AFP_ENG_20050701.0624,26,0.09117,0.37,0,0,3,6,0,1.34558,-0.0835331,-0.179784,1.00423
21,28,43,D0936,A,AFP_ENG_20050701.0624,17,0.05885,0.3529,0.01726,0.1094,3,6,0,1.55553,-0.141924,-0.312252,1.02297
22,28,44,D0936,A,AFP_ENG_20050701.0624,32,0.1055,0.3583,0.01996,0.06897,3,11,0,1.48818,1.11599,0.499878,1.01475
23,28,45,D0936,A,AFP_ENG_20050701.0624,16,0.07643,0.4844,0.01731,0.1167,2,4,0,1.20122,-0.794196,-0.736838,1.00933
24,28,46,D0936,A,AFP_ENG_20050701.0624,13,0.05434,0.4231,0.007528,0.0625,1,3,1,0.905127,-1.12548,-1.12466,0.999781
25,28,47,D0936,A,AFP_ENG_20050701.0624,25,0.05186,0.2283,0.002577,0.01136,3,6,0,0.929031,0.222215,-0.255049,0.99621
26,28,48,D0936,A,AFP_ENG_20050701.0624,13,0.02972,0.2143,0,0,5,1,0,0.315024,-0.477378,-0.719391,0.988598
27,28,49,D0936,A,AFP_ENG_20050701.0624,44,0.1506,0.3547,0.02478,0.05952,11,5,0,0.688219,1.1251,0.412903,0.977475
0,27,50,D0936,A,AFP_ENG_20050702.0028,22,0.121,0.5326,0.04227,0.1932,2,10,0,2.31968,0.00993071,0.592011,1.06331
1,27,51,D0936,A,AFP_ENG_20050702.0028,44,0.1625,0.4125,0.02724,0.07051,9,6,0,1.9093,1.33834,0.910038,1.02108
2,27,52,D0936,A,AFP_ENG_20050702.0028,26,0.1239,0.4808,0.03778,0.15,10,1,0,1.46193,0.214397,0.0432604,1.02036
3,27,53,D0936,A,AFP_ENG_20050702.0028,30,0.1432,0.5,0.05768,0.2054,6,2,1,1.38008,0.359243,-0.0834384,1.00609
4,27,54,D0936,A,AFP_ENG_20050702.0028,20,0.07641,0.4079,0.01246,0.06944,2,4,0,2.26821,-0.778916,-0.675956,1.0378
5,27,55,D0936,A,AFP_ENG_20050702.0028,40,0.128,0.3514,0.004878,0.01389,7,8,0,1.51192,1.30889,0.720648,1.00683
6,27,56,D0936,A,AFP_ENG_20050702.0028,33,0.1082,0.3333,0.01228,0.03906,5,5,0,1.50013,0.0287547,-0.139549,1.00685
7,27,57,D0936,A,AFP_ENG_20050702.0028,19,0.08604,0.4605,0.01246,0.06944,4,3,0,1.18126,-0.420679,-0.481827,1.01105
9,27,59,D0936,A,AFP_ENG_20050702.0028,31,0.05411,0.1897,0.007354,0.02679,6,12,0,0.697389,1.34603,0.787158,0.993314
10,27,60,D0936,A,AFP_ENG_20050702.0028,28,0.09637,0.375,0.002427,0.01,9,0,0,1.15326,-0.330689,-0.442847,1
11,27,61,D0936,A,AFP_ENG_20050702.0028,34,0.1385,0.4242,0.0328,0.1016,10,2,0,1.29995,0.60522,0.106955,1.00393
12,27,62,D0936,A,AFP_ENG_20050702.0028,30,0.1185,0.4286,0.01253,0.0463,8,2,0,1.44302,0.512473,0.4047,1.01418
13,27,63,D0936,A,AFP_ENG_20050702.0028,26,0.1383,0.56,0.03247,0.1354,5,2,0,1.45865,0.230037,-0.0195502,1.01305
14,27,64,D0936,A,AFP_ENG_20050702.0028,27,0.123,0.4808,0.01476,0.06,4,2,0,1.30082,-0.596072,-0.744144,1.00133
