group,set,method,scorer,r,cost,len,rouge1_P,rouge1_R,rouge2_P,rouge2_R,idxs
D0833,A,greedy1,R2,0.5,93,3,0.5440,0.4939,0.3028,0.2740,9:0:46
D0833,A,greedy1,am,0.6,90,3,0.5994,0.5263,0.3046,0.2661,9:0:45
D0833,A,greedy1,hm,0.6,66,2,0.6484,0.4136,0.3611,0.2282,9:0
D0833,A,greedy1,R2,0.6,66,2,0.6484,0.4136,0.3611,0.2282,9:0
D0810,A,greedy1,am,0,102,3,0.4217,0.4520,0.1658,0.1821,110:141:137
D0810,A,greedy1,hm,0,104,3,0.4066,0.4354,0.1633,0.1785,141:5:123
D0810,A,greedy1,R2,0,104,3,0.4066,0.4354,0.1633,0.1785,141:5:123
D0810,A,greedy1,am,0.1,102,3,0.4217,0.4520,0.1658,0.1821,110:141:137
D0810,A,greedy1,hm,0.1,104,3,0.4066,0.4354,0.1633,0.1785,141:5:123
D0810,A,greedy1,R2,0.1,101,4,0.4318,0.4636,0.1913,0.2107,141:137:123:196
D0810,A,greedy1,am,0.3,102,3,0.4217,0.4520,0.1658,0.1821,110:141:137
D0810,A,greedy1,hm,0.3,101,4,0.4318,0.4636,0.1888,0.2077,137:141:123:196
D0810,A,greedy1,R2,0.3,101,4,0.4318,0.4636,0.1888,0.2077,137:141:123:196
D0810,A,greedy1,am,0.4,102,3,0.4217,0.4520,0.1658,0.1821,110:141:137
D0810,A,greedy1,hm,0.4,101,4,0.4318,0.4636,0.1888,0.2077,137:141:123:196
D0810,A,greedy1,R2,0.4,103,5,0.4332,0.4747,0.1900,0.2120,137:141:123:252:36
D0810,A,greedy1,am,0.5,101,4,0.4318,0.4636,0.1913,0.2107,137:123:141:196
D0810,A,greedy1,hm,0.5,103,5,0.4332,0.4747,0.1900,0.2120,137:141:123:252:36
D0810,A,greedy1,R2,0.5,90,4,0.4545,0.4346,0.2040,0.1987,137:141:123:252
D0810,A,greedy1,am,0.6,101,5,0.4419,0.4739,0.1913,0.2091,137:123:141:252:253
D0810,A,greedy1,hm,0.6,90,4,0.4545,0.4346,0.2040,0.1987,137:141:123:252
D0810,A,greedy1,R2,0.6,90,4,0.4545,0.4346,0.2040,0.1987,137:141:123:252
D0818,B,greedy1,am,0,104,3,0.3622,0.3567,0.0722,0.0710,33:78:73
D0818,B,greedy1,hm,0,104,4,0.4381,0.4270,0.1693,0.1650,96:33:213:188
D0818,B,greedy1,R2,0,104,5,0.4557,0.4397,0.1921,0.1856,96:212:213:216:228
D0818,B,greedy1,am,0.1,104,4,0.4381,0.4270,0.1693,0.1650,33:96:213:188
D0818,B,greedy1,hm,0.1,104,5,0.4557,0.4397,0.1921,0.1856,96:212:213:216:228
D0818,B,greedy1,R2,0.1,104,5,0.4557,0.4397,0.1921,0.1856,96:212:213:216:228
D0818,B,greedy1,am,0.3,104,5,0.4557,0.4397,0.1921,0.1856,96:212:213:216:228
D0818,B,greedy1,hm,0.3,100,5,0.4684,0.4473,0.1995,0.1908,96:212:213:188:102
D0818,B,greedy1,R2,0.3,104,5,0.4444,0.4422,0.1939,0.1932,96:213:212:188:133
D0818,B,greedy1,am,0.4,103,5,0.4691,0.4573,0.1953,0.1907,96:212:213:188:126
D0818,B,greedy1,hm,0.4,100,5,0.4684,0.4473,0.1995,0.1908,96:212:213:188:102
D0818,B,greedy1,R2,0.4,100,5,0.4684,0.4473,0.1995,0.1908,96:213:212:188:102
D0818,B,greedy1,am,0.5,103,5,0.4691,0.4573,0.1979,0.1932,96:188:213:212:126
D0818,B,greedy1,hm,0.5,100,5,0.4684,0.4473,0.1995,0.1908,96:213:212:188:102
D0818,B,greedy1,R2,0.5,100,5,0.4684,0.4473,0.1995,0.1908,96:213:212:188:102
D0818,B,greedy1,am,0.6,83,5,0.5461,0.4171,0.2200,0.1677,96:188:213:216:228
D0818,B,greedy1,hm,0.6,100,5,0.4684,0.4473,0.2021,0.1933,96:188:213:212:102
D0818,B,greedy1,R2,0.6,88,4,0.4849,0.4046,0.2134,0.1780,96:213:188:212
D0825,A,greedy1,am,0,103,3,0.4621,0.4815,0.2143,0.2272,1:102:25
D0825,A,greedy1,hm,0,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,R2,0,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,am,0.1,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,hm,0.1,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,R2,0.1,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,am,0.3,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,hm,0.3,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,R2,0.3,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,am,0.4,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,hm,0.4,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,R2,0.4,104,4,0.4975,0.5385,0.2525,0.2809,102:1:88:61
D0825,A,greedy1,am,0.5,104,4,0.4975,0.5385,0.2525,0.2809,1:102:88:61
D0825,A,greedy1,hm,0.5,104,4,0.4975,0.5385,0.2525,0.2809,102:1:88:61
D0825,A,greedy1,R2,0.5,84,3,0.5183,0.4550,0.2809,0.2525,102:1:88
D0825,A,greedy1,am,0.6,104,4,0.4975,0.5385,0.2525,0.2809,102:1:88:61
D0825,A,greedy1,hm,0.6,104,4,0.4975,0.5385,0.2525,0.2809,102:1:88:61
D0825,A,greedy1,R2,0.6,84,3,0.5183,0.4550,0.2809,0.2525,102:1:88
D0825,B,greedy1,am,0,103,4,0.4694,0.4757,0.2706,0.2722,33:100:31:148
D0825,B,greedy1,hm,0,103,4,0.4694,0.4757,0.2706,0.2722,33:100:31:148
D0825,B,greedy1,R2,0,99,4,0.4734,0.4608,0.2849,0.2751,33:100:31:218
D0825,B,greedy1,am,0.1,103,4,0.4694,0.4757,0.2706,0.2722,33:100:31:148
D0825,B,greedy1,hm,0.1,103,4,0.4694,0.4757,0.2706,0.2722,33:100:31:148
D0825,B,greedy1,R2,0.1,99,4,0.4734,0.4608,0.2823,0.2724,33:31:100:218
D0825,B,greedy1,am,0.3,103,4,0.4694,0.4757,0.2706,0.2722,33:100:31:148
D0825,B,greedy1,hm,0.3,99,4,0.4734,0.4608,0.2823,0.2724,33:31:100:218
D0825,B,greedy1,R2,0.3,91,3,0.4943,0.4448,0.2994,0.2668,33:31:100
D0825,B,greedy1,am,0.4,91,3,0.4943,0.4448,0.2994,0.2668,33:31:100
D0825,B,greedy1,hm,0.4,91,3,0.4943,0.4448,0.2994,0.2668,33:31:100
D0825,B,greedy1,R2,0.4,91,3,0.4943,0.4448,0.2994,0.2668,33:31:100
D0825,B,greedy1,am,0.5,91,3,0.4943,0.4448,0.2994,0.2668,33:31:100
D0825,B,greedy1,hm,0.5,91,3,0.4943,0.4448,0.2994,0.2668,33:31:100
D0825,B,greedy1,R2,0.5,91,3,0.4943,0.4448,0.2994,0.2668,33:31:100
D0825,B,greedy1,am,0.6,58,2,0.6157,0.3438,0.3774,0.2071,33:31
D0825,B,greedy1,hm,0.6,58,2,0.6157,0.3438,0.3774,0.2071,33:31
D0825,B,greedy1,R2,0.6,58,2,0.6157,0.3438,0.3774,0.2071,33:31
D0811,A,greedy1,am,0,104,3,0.4737,0.4544,0.1543,0.1483,2:59:90
D0811,A,greedy1,hm,0,103,3,0.4407,0.4314,0.1458,0.1431,151:2:90
D0811,A,greedy1,R2,0,104,3,0.4737,0.4544,0.1543,0.1483,59:2:90
D0811,A,greedy1,am,0.1,103,3,0.4407,0.4314,0.1458,0.1431,151:2:90
D0811,A,greedy1,hm,0.1,101,3,0.4553,0.4370,0.1596,0.1537,151:59:135
D0811,A,greedy1,R2,0.1,103,3,0.4278,0.4194,0.1589,0.1563,151:59:23
D0811,A,greedy1,am,0.3,102,3,0.4734,0.4487,0.1586,0.1505,151:59:35
D0811,A,greedy1,hm,0.3,101,3,0.4553,0.4370,0.1596,0.1537,151:135:59
D0811,A,greedy1,R2,0.3,101,3,0.4553,0.4370,0.1596,0.1537,151:135:59
D0811,A,greedy1,am,0.4,102,3,0.4734,0.4487,0.1586,0.1505,151:59:35
D0811,A,greedy1,hm,0.4,100,4,0.4684,0.4490,0.1729,0.1660,151:135:35:101
D0811,A,greedy1,R2,0.4,100,4,0.4684,0.4490,0.1729,0.1660,151:135:35:101
D0811,A,greedy1,am,0.5,102,3,0.4734,0.4487,0.1586,0.1505,151:59:35
D0811,A,greedy1,hm,0.5,100,4,0.4684,0.4490,0.1729,0.1660,151:135:35:101
D0811,A,greedy1,R2,0.5,99,5,0.4613,0.4519,0.1771,0.1739,151:135:90:101:0
D0811,A,greedy1,am,0.6,102,5,0.4901,0.4989,0.1400,0.1427,151:388:90:101:25
D0811,A,greedy1,hm,0.6,100,4,0.4719,0.4670,0.1675,0.1663,151:135:90:390
D0811,A,greedy1,R2,0.6,102,5,0.4592,0.4542,0.1856,0.1837,16:90:101:135:61
D0823,B,greedy1,am,0,104,3,0.3485,0.3376,0.0740,0.0725,102:199:239
D0823,B,greedy1,hm,0,101,3,0.3842,0.3559,0.1037,0.0970,102:176:194
D0823,B,greedy1,R2,0,101,3,0.3913,0.3516,0.1346,0.1224,176:83:16
D0823,B,greedy1,am,0.1,104,3,0.3485,0.3376,0.0740,0.0725,102:199:239
D0823,B,greedy1,hm,0.1,104,4,0.3954,0.3782,0.1031,0.0994,176:102:195:33
D0823,B,greedy1,R2,0.1,103,4,0.4133,0.3953,0.1392,0.1342,176:83:193:96
D0823,B,greedy1,am,0.3,104,3,0.3936,0.3871,0.0975,0.0968,102:193:87
D0823,B,greedy1,hm,0.3,103,4,0.4133,0.3953,0.1392,0.1342,193:176:83:96
D0823,B,greedy1,R2,0.3,103,4,0.4133,0.3953,0.1392,0.1342,193:176:83:96
D0823,B,greedy1,am,0.4,104,3,0.3936,0.3871,0.0975,0.0968,102:193:87
D0823,B,greedy1,hm,0.4,103,4,0.4133,0.3953,0.1392,0.1342,193:176:83:96
D0823,B,greedy1,R2,0.4,103,4,0.4133,0.3953,0.1392,0.1342,193:176:83:96
D0823,B,greedy1,am,0.5,98,3,0.4362,0.4000,0.1075,0.0989,193:199:87
D0823,B,greedy1,hm,0.5,103,4,0.4133,0.3953,0.1392,0.1342,193:176:83:96
D0823,B,greedy1,R2,0.5,103,4,0.4133,0.3953,0.1392,0.1342,193:176:83:96
D0823,B,greedy1,am,0.6,98,4,0.4468,0.4090,0.1290,0.1185,193:176:87:76
D0823,B,greedy1,hm,0.6,103,4,0.4133,0.3953,0.1392,0.1342,193:176:83:96
D0823,B,greedy1,R2,0.6,87,3,0.4238,0.3395,0.1512,0.1219,193:176:83
D0828,B,greedy1,am,0,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,hm,0,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,R2,0,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,am,0.1,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,hm,0.1,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,R2,0.1,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,am,0.3,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,hm,0.3,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,R2,0.3,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,am,0.4,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,hm,0.4,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,R2,0.4,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,am,0.5,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,hm,0.5,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,R2,0.5,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,am,0.6,102,4,0.4433,0.4404,0.1927,0.1971,50:52:73:149
D0828,B,greedy1,hm,0.6,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0828,B,greedy1,R2,0.6,102,4,0.4433,0.4404,0.1901,0.1943,52:50:73:149
D0835,B,greedy1,am,0,103,3,0.4709,0.4770,0.2157,0.2181,55:0:10
D0835,B,greedy1,hm,0,103,3,0.4709,0.4770,0.2157,0.2181,55:10:0
D0835,B,greedy1,R2,0,98,4,0.4845,0.4621,0.2526,0.2401,55:10:23:38
D0835,B,greedy1,am,0.1,103,3,0.4709,0.4770,0.2157,0.2181,55:10:0
D0835,B,greedy1,hm,0.1,98,4,0.4845,0.4621,0.2526,0.2401,55:10:23:38
D0835,B,greedy1,R2,0.1,98,4,0.4845,0.4621,0.2526,0.2401,55:10:23:38
D0835,B,greedy1,am,0.3,103,3,0.4709,0.4770,0.2157,0.2181,55:10:0
D0835,B,greedy1,hm,0.3,98,4,0.4845,0.4621,0.2526,0.2401,55:10:23:38
D0835,B,greedy1,R2,0.3,98,4,0.4845,0.4621,0.2526,0.2401,10:55:23:38
D0835,B,greedy1,am,0.4,100,4,0.4924,0.4800,0.2347,0.2286,55:10:126:84
D0835,B,greedy1,hm,0.4,98,4,0.4845,0.4621,0.2526,0.2401,55:10:23:38
D0835,B,greedy1,R2,0.4,88,3,0.4971,0.4251,0.2703,0.2301,10:23:55
D0835,B,greedy1,am,0.5,104,4,0.4830,0.4891,0.2279,0.2301,55:10:85:23
D0835,B,greedy1,hm,0.5,98,4,0.4845,0.4621,0.2526,0.2401,10:23:55:38
D0835,B,greedy1,R2,0.5,46,2,0.6222,0.2749,0.3920,0.1704,10:23
D0835,B,greedy1,am,0.6,82,3,0.5427,0.4379,0.2438,0.1960,10:55:85
D0835,B,greedy1,hm,0.6,46,2,0.6222,0.2749,0.3920,0.1704,10:23
D0835,B,greedy1,R2,0.6,46,2,0.6222,0.2749,0.3920,0.1704,10:23
D0824,B,greedy1,am,0,99,4,0.4742,0.4658,0.2109,0.2126,151:66:1:109
D0824,B,greedy1,hm,0,102,5,0.4632,0.4774,0.2203,0.2326,151:66:88:109:128
D0824,B,greedy1,R2,0,102,5,0.4632,0.4774,0.2203,0.2326,151:66:88:109:128
D0824,B,greedy1,am,0.1,102,5,0.4632,0.4774,0.2203,0.2326,151:66:88:109:128
D0824,B,greedy1,hm,0.1,102,5,0.4632,0.4774,0.2203,0.2326,151:66:88:109:128
D0824,B,greedy1,R2,0.1,102,5,0.4632,0.4774,0.2203,0.2326,151:66:88:109:128
D0824,B,greedy1,am,0.3,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:88:128
D0824,B,greedy1,hm,0.3,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:88:128
D0824,B,greedy1,R2,0.3,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:88:128
D0824,B,greedy1,am,0.4,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:88:128
D0824,B,greedy1,hm,0.4,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:88:128
D0824,B,greedy1,R2,0.4,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:88:128
D0824,B,greedy1,am,0.5,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:88:128
D0824,B,greedy1,hm,0.5,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:88:128
D0824,B,greedy1,R2,0.5,102,5,0.4632,0.4774,0.2203,0.2326,151:66:109:128:88
D0824,B,greedy1,am,0.6,63,3,0.5675,0.3613,0.2782,0.1803,151:66:109
D0824,B,greedy1,hm,0.6,63,3,0.5675,0.3613,0.2782,0.1803,151:66:109
D0824,B,greedy1,R2,0.6,63,3,0.5675,0.3613,0.2782,0.1803,151:66:109
D0818,A,greedy1,am,0,99,3,0.4597,0.4224,0.1603,0.1472,4:78:199
D0818,A,greedy1,hm,0,99,3,0.4597,0.4224,0.1576,0.1448,78:4:199
D0818,A,greedy1,R2,0,102,3,0.4330,0.4148,0.1510,0.1448,78:4:253
D0818,A,greedy1,am,0.1,99,3,0.4597,0.4224,0.1603,0.1472,4:78:199
D0818,A,greedy1,hm,0.1,99,3,0.4597,0.4224,0.1576,0.1448,78:4:199
D0818,A,greedy1,R2,0.1,99,3,0.4597,0.4224,0.1576,0.1448,78:4:199
D0818,A,greedy1,am,0.3,99,3,0.4597,0.4224,0.1576,0.1448,78:4:199
D0818,A,greedy1,hm,0.3,99,3,0.4597,0.4224,0.1576,0.1448,78:4:199
D0818,A,greedy1,R2,0.3,97,4,0.5133,0.4760,0.2151,0.1985,78:336:337:324
D0818,A,greedy1,am,0.4,99,3,0.4597,0.4224,0.1576,0.1448,78:4:199
D0818,A,greedy1,hm,0.4,97,4,0.5133,0.4760,0.2124,0.1961,78:337:336:324
D0818,A,greedy1,R2,0.4,97,4,0.5133,0.4760,0.2151,0.1985,78:336:337:324
D0818,A,greedy1,am,0.5,97,4,0.5133,0.4760,0.2124,0.1961,78:337:336:324
D0818,A,greedy1,hm,0.5,97,4,0.5133,0.4760,0.2124,0.1961,78:337:336:324
D0818,A,greedy1,R2,0.5,97,4,0.5133,0.4760,0.2124,0.1961,337:336:78:324
D0818,A,greedy1,am,0.6,97,4,0.5133,0.4760,0.2124,0.1961,78:337:336:324
D0818,A,greedy1,hm,0.6,97,5,0.5245,0.4761,0.2280,0.2060,337:336:0:45:92
D0818,A,greedy1,R2,0.6,97,5,0.5245,0.4761,0.2280,0.2060,337:336:0:45:92
D0837,B,greedy1,am,0,100,3,0.4459,0.4326,0.1641,0.1593,8:103:43
D0837,B,greedy1,hm,0,104,3,0.4158,0.4202,0.1600,0.1617,103:8:116
D0837,B,greedy1,R2,0,104,3,0.4109,0.4152,0.1600,0.1618,103:8:102
D0837,B,greedy1,am,0.1,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,hm,0.1,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,R2,0.1,104,3,0.4109,0.4152,0.1600,0.1618,103:8:102
D0837,B,greedy1,am,0.3,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,hm,0.3,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,R2,0.3,104,3,0.4109,0.4152,0.1600,0.1618,103:8:102
D0837,B,greedy1,am,0.4,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,hm,0.4,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,R2,0.4,104,3,0.4109,0.4152,0.1600,0.1618,103:8:102
D0837,B,greedy1,am,0.5,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,hm,0.5,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,R2,0.5,83,2,0.4688,0.3754,0.1835,0.1467,103:8
D0837,B,greedy1,am,0.6,100,3,0.4459,0.4326,0.1641,0.1593,103:8:43
D0837,B,greedy1,hm,0.6,83,2,0.4688,0.3754,0.1835,0.1467,103:8
D0837,B,greedy1,R2,0.6,83,2,0.4688,0.3754,0.1835,0.1467,103:8
D0839,B,greedy1,am,0,101,3,0.5000,0.4779,0.2255,0.2157,0:83:63
D0839,B,greedy1,hm,0,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,R2,0,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,am,0.1,101,3,0.5000,0.4779,0.2255,0.2157,0:83:63
D0839,B,greedy1,hm,0.1,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,R2,0.1,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,am,0.3,101,3,0.5000,0.4779,0.2255,0.2157,0:83:63
D0839,B,greedy1,hm,0.3,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,R2,0.3,94,3,0.4801,0.4340,0.2356,0.2130,63:0:89
D0839,B,greedy1,am,0.4,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,hm,0.4,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,R2,0.4,94,3,0.4801,0.4340,0.2356,0.2130,63:0:89
D0839,B,greedy1,am,0.5,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,hm,0.5,101,3,0.5000,0.4779,0.2255,0.2157,63:0:83
D0839,B,greedy1,R2,0.5,94,3,0.4801,0.4340,0.2356,0.2130,63:0:89
D0839,B,greedy1,am,0.6,101,3,0.5000,0.4779,0.2255,0.2157,0:63:83
D0839,B,greedy1,hm,0.6,94,3,0.4801,0.4340,0.2356,0.2130,63:0:89
D0839,B,greedy1,R2,0.6,94,3,0.4801,0.4340,0.2356,0.2130,63:0:89
D0819,B,greedy1,am,0,104,4,0.3510,0.3483,0.1352,0.1339,3:81:42:70
D0819,B,greedy1,hm,0,104,4,0.3510,0.3483,0.1352,0.1339,81:3:42:70
D0819,B,greedy1,R2,0,102,4,0.3672,0.3545,0.1526,0.1488,81:3:5:64
D0819,B,greedy1,am,0.1,104,4,0.3510,0.3483,0.1352,0.1339,3:81:42:70
D0819,B,greedy1,hm,0.1,102,4,0.3672,0.3545,0.1526,0.1488,81:3:5:64
D0819,B,greedy1,R2,0.1,102,4,0.3672,0.3545,0.1526,0.1488,81:3:5:64
D0819,B,greedy1,am,0.3,104,4,0.3510,0.3483,0.1352,0.1339,81:3:42:70
D0819,B,greedy1,hm,0.3,96,4,0.3804,0.3517,0.1593,0.1474,81:3:64:217
D0819,B,greedy1,R2,0.3,96,4,0.3804,0.3517,0.1593,0.1474,81:3:64:217
D0819,B,greedy1,am,0.4,100,4,0.3898,0.3637,0.1549,0.1447,81:3:64:153
D0819,B,greedy1,hm,0.4,96,4,0.3804,0.3517,0.1593,0.1474,81:3:64:217
D0819,B,greedy1,R2,0.4,103,6,0.3995,0.4093,0.1559,0.1602,81:68:64:217:124:243
D0819,B,greedy1,am,0.5,103,6,0.3995,0.4093,0.1559,0.1602,81:68:64:124:243:217
D0819,B,greedy1,hm,0.5,103,6,0.3995,0.4093,0.1559,0.1602,81:68:64:217:243:124
D0819,B,greedy1,R2,0.5,90,5,0.3961,0.3547,0.1676,0.1499,81:68:64:217:124
D0819,B,greedy1,am,0.6,84,6,0.4518,0.3762,0.1616,0.1350,81:124:68:64:243:70
D0819,B,greedy1,hm,0.6,62,4,0.4754,0.2913,0.1958,0.1195,81:64:68:124
D0819,B,greedy1,R2,0.6,17,1,0.5735,0.0987,0.3438,0.0566,81
D0842,A,greedy1,am,0,98,4,0.5234,0.5016,0.2000,0.1915,32:28:23:55
D0842,A,greedy1,hm,0,98,4,0.5234,0.5016,0.1974,0.1890,32:23:28:55
D0842,A,greedy1,R2,0,100,4,0.4949,0.4844,0.1933,0.1895,23:32:41:50
D0842,A,greedy1,am,0.1,98,4,0.5234,0.5016,0.1974,0.1890,32:23:28:55
D0842,A,greedy1,hm,0.1,98,4,0.5234,0.5016,0.1974,0.1890,32:23:28:55
D0842,A,greedy1,R2,0.1,100,4,0.4949,0.4844,0.1933,0.1895,23:32:41:50
D0842,A,greedy1,am,0.3,98,4,0.5234,0.5016,0.1974,0.1890,32:23:28:55
D0842,A,greedy1,hm,0.3,104,5,0.4782,0.4926,0.1936,0.1999,23:32:41:31:95
D0842,A,greedy1,R2,0.3,104,5,0.4782,0.4926,0.1912,0.1974,23:41:32:31:95
D0842,A,greedy1,am,0.4,98,4,0.5234,0.5016,0.1974,0.1890,32:23:28:55
D0842,A,greedy1,hm,0.4,104,5,0.4782,0.4926,0.1936,0.1999,23:32:41:31:95
D0842,A,greedy1,R2,0.4,104,5,0.4782,0.4926,0.1912,0.1974,23:41:32:31:95
D0842,A,greedy1,am,0.5,98,4,0.5234,0.5016,0.1974,0.1890,32:23:28:55
D0842,A,greedy1,hm,0.5,91,4,0.5222,0.4700,0.2079,0.1873,23:32:41:31
D0842,A,greedy1,R2,0.5,91,4,0.5222,0.4700,0.2051,0.1848,23:41:32:31
D0842,A,greedy1,am,0.6,98,4,0.5234,0.5016,0.1974,0.1890,32:23:55:28
D0842,A,greedy1,hm,0.6,91,4,0.5222,0.4700,0.2051,0.1848,23:41:32:31
D0842,A,greedy1,R2,0.6,91,4,0.5222,0.4700,0.2051,0.1848,23:41:32:31
D0811,B,greedy1,am,0,98,2,0.3352,0.3052,0.0722,0.0657,30:269
D0811,B,greedy1,hm,0,104,3,0.3351,0.3251,0.1016,0.0986,269:153:151
D0811,B,greedy1,R2,0,104,3,0.3351,0.3251,0.1016,0.0986,269:153:151
D0811,B,greedy1,am,0.1,98,2,0.3352,0.3052,0.0722,0.0657,30:269
D0811,B,greedy1,hm,0.1,104,3,0.3351,0.3251,0.1016,0.0986,153:269:151
D0811,B,greedy1,R2,0.1,104,3,0.3351,0.3251,0.1016,0.0986,153:269:151
D0811,B,greedy1,am,0.3,99,3,0.3684,0.3500,0.0851,0.0808,30:153:347
D0811,B,greedy1,hm,0.3,103,5,0.4193,0.4025,0.1316,0.1264,153:151:106:332:347
D0811,B,greedy1,R2,0.3,101,4,0.3582,0.3474,0.1172,0.1136,153:151:106:3
D0811,B,greedy1,am,0.4,99,3,0.3684,0.3500,0.0851,0.0808,30:153:347
D0811,B,greedy1,hm,0.4,103,5,0.4193,0.4025,0.1316,0.1264,153:151:106:347:332
D0811,B,greedy1,R2,0.4,104,7,0.4227,0.4101,0.1458,0.1415,347:151:106:242:144:332:346
D0811,B,greedy1,am,0.5,98,3,0.3972,0.3575,0.0983,0.0884,153:302:106
D0811,B,greedy1,hm,0.5,98,7,0.4484,0.4126,0.1484,0.1364,347:151:106:215:144:350:332
D0811,B,greedy1,R2,0.5,100,7,0.4176,0.3925,0.1478,0.1389,347:151:106:242:144:332:289
D0811,B,greedy1,am,0.6,91,7,0.4741,0.4126,0.1453,0.1262,347:215:151:138:350:343:144
D0811,B,greedy1,hm,0.6,95,7,0.4438,0.3950,0.1506,0.1339,347:151:106:215:289:144:332
D0811,B,greedy1,R2,0.6,95,7,0.4438,0.3950,0.1506,0.1339,347:151:106:215:144:289:332
D0832,B,greedy1,am,0,104,3,0.4742,0.4844,0.2839,0.2919,0:189:4
D0832,B,greedy1,hm,0,104,3,0.4742,0.4844,0.2839,0.2919,0:189:4
D0832,B,greedy1,R2,0,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,am,0.1,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,hm,0.1,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,R2,0.1,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,am,0.3,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,hm,0.3,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,R2,0.3,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,am,0.4,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,hm,0.4,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
