group,set,method,scorer,r,cost,len,rouge1_P,rouge1_R,rouge2_P,rouge2_R,idxs
d30048,,greedy1,R1,0.5,101,3,0.4579,0.4195,0.1175,0.1071,12:11:219
d30048,,greedy1,R2,0.5,97,4,0.4820,0.4234,0.1536,0.1343,12:233:49:164
d30048,,greedy1,am,0.6,97,4,0.4820,0.4234,0.1536,0.1343,12:233:49:164
d30048,,greedy1,hm,0.6,97,4,0.4820,0.4234,0.1536,0.1343,12:233:49:164
d30048,,greedy1,R1,0.6,97,4,0.4770,0.4235,0.1495,0.1321,12:233:49:199
d30048,,greedy1,R2,0.6,97,4,0.4820,0.4234,0.1536,0.1343,12:233:49:164
d30048,,greedy1,am,0.8,64,2,0.5308,0.3127,0.1641,0.0956,12:233
d30048,,greedy1,hm,0.8,89,3,0.4917,0.4009,0.1573,0.1274,12:233:49
d30048,,greedy1,R1,0.8,72,3,0.5205,0.3444,0.1528,0.1002,12:233:199
d30048,,greedy1,R2,0.8,89,3,0.4917,0.4009,0.1629,0.1319,233:12:49
d30003,,greedy1,am,0,100,3,0.4816,0.4461,0.1649,0.1529,93:79:67
d30003,,greedy1,hm,0,100,3,0.4816,0.4461,0.1649,0.1529,79:93:67
d30003,,greedy1,R1,0,103,3,0.4375,0.4101,0.0868,0.0821,93:21:152
d30003,,greedy1,R2,0,100,3,0.4816,0.4461,0.1649,0.1529,79:67:93
d30003,,greedy1,am,0.1,100,3,0.4816,0.4461,0.1649,0.1529,93:79:67
d30003,,greedy1,hm,0.1,100,3,0.4816,0.4461,0.1649,0.1529,79:93:67
d30003,,greedy1,R1,0.1,103,3,0.4375,0.4101,0.0868,0.0821,93:21:152
d30003,,greedy1,R2,0.1,100,3,0.4816,0.4461,0.1649,0.1529,79:67:93
d30003,,greedy1,am,0.2,100,3,0.4816,0.4461,0.1649,0.1529,93:79:67
d30003,,greedy1,hm,0.2,100,3,0.4816,0.4461,0.1649,0.1529,79:67:93
d30003,,greedy1,R1,0.2,103,3,0.4375,0.4101,0.0868,0.0821,93:21:152
d30003,,greedy1,R2,0.2,104,4,0.4461,0.4432,0.1708,0.1692,79:67:45:11
d30003,,greedy1,am,0.3,100,3,0.4816,0.4461,0.1649,0.1529,93:79:67
d30003,,greedy1,hm,0.3,100,3,0.4816,0.4461,0.1649,0.1529,79:67:93
d30003,,greedy1,R1,0.3,104,3,0.4796,0.4580,0.1340,0.1284,93:79:68
d30003,,greedy1,R2,0.3,104,4,0.4461,0.4432,0.1708,0.1692,79:67:45:11
d30003,,greedy1,am,0.4,100,4,0.5155,0.4867,0.1562,0.1470,79:67:68:83
d30003,,greedy1,hm,0.4,94,4,0.4810,0.4311,0.1813,0.1622,79:67:45:25
d30003,,greedy1,R1,0.4,104,3,0.4796,0.4580,0.1340,0.1284,93:79:68
d30003,,greedy1,R2,0.4,104,4,0.4461,0.4432,0.1708,0.1692,79:67:45:11
d30003,,greedy1,am,0.5,102,5,0.5150,0.5016,0.1616,0.1569,79:67:68:169:25
d30003,,greedy1,hm,0.5,94,4,0.4810,0.4311,0.1813,0.1622,79:67:45:25
d30003,,greedy1,R1,0.5,104,3,0.4796,0.4580,0.1340,0.1284,93:79:68
d30003,,greedy1,R2,0.5,94,4,0.4810,0.4311,0.1813,0.1622,79:67:45:25
d30003,,greedy1,am,0.6,102,5,0.5150,0.5016,0.1616,0.1569,79:67:68:169:25
d30003,,greedy1,hm,0.6,94,4,0.4810,0.4311,0.1813,0.1622,79:67:45:25
d30003,,greedy1,R1,0.6,103,5,0.5149,0.5072,0.1525,0.1496,79:68:67:169:23
d30003,,greedy1,R2,0.6,94,4,0.4810,0.4311,0.1813,0.1622,79:67:45:25
d30003,,greedy1,am,0.8,64,3,0.5754,0.3536,0.2016,0.1228,67:79:169
d30003,,greedy1,hm,0.8,50,2,0.5867,0.2804,0.2292,0.1082,67:79
d30003,,greedy1,R1,0.8,76,3,0.5743,0.4141,0.1747,0.1250,79:68:67
d30003,,greedy1,R2,0.8,50,2,0.5867,0.2804,0.2292,0.1082,67:79
d30040,,greedy1,am,0,103,4,0.4554,0.4487,0.1250,0.1231,78:156:153:133
d30040,,greedy1,hm,0,101,4,0.4596,0.4436,0.1658,0.1600,78:156:50:2
d30040,,greedy1,R1,0,100,3,0.4688,0.4391,0.1211,0.1132,73:78:153
d30040,,greedy1,R2,0,101,4,0.4596,0.4436,0.1658,0.1600,78:156:50:2
d30040,,greedy1,am,0.1,103,4,0.4554,0.4487,0.1250,0.1231,78:156:153:133
d30040,,greedy1,hm,0.1,101,4,0.4596,0.4436,0.1658,0.1600,78:156:50:2
d30040,,greedy1,R1,0.1,100,3,0.4688,0.4391,0.1211,0.1132,73:78:153
d30040,,greedy1,R2,0.1,101,4,0.4596,0.4436,0.1658,0.1600,78:156:50:2
d30040,,greedy1,am,0.2,103,4,0.4554,0.4487,0.1250,0.1231,78:156:153:133
d30040,,greedy1,hm,0.2,101,4,0.4596,0.4436,0.1658,0.1600,78:156:50:2
d30040,,greedy1,R1,0.2,100,3,0.4688,0.4391,0.1211,0.1132,73:78:153
d30040,,greedy1,R2,0.2,101,5,0.4668,0.4459,0.1701,0.1623,50:62:78:2:155
d30040,,greedy1,am,0.3,100,4,0.4643,0.4437,0.1289,0.1231,78:156:153:155
d30040,,greedy1,hm,0.3,101,5,0.4668,0.4459,0.1701,0.1623,78:50:62:2:155
d30040,,greedy1,R1,0.3,103,4,0.4554,0.4487,0.1250,0.1231,78:156:153:133
d30040,,greedy1,R2,0.3,103,6,0.4725,0.4607,0.1843,0.1796,50:145:62:2:133:155
d30040,,greedy1,am,0.4,101,4,0.4596,0.4436,0.1658,0.1600,78:156:2:50
d30040,,greedy1,hm,0.4,103,6,0.4725,0.4607,0.1843,0.1796,145:50:62:2:133:155
d30040,,greedy1,R1,0.4,100,4,0.4643,0.4437,0.1289,0.1231,78:156:153:155
d30040,,greedy1,R2,0.4,103,6,0.4725,0.4607,0.1843,0.1796,50:145:62:2:133:155
d30040,,greedy1,am,0.5,97,4,0.4789,0.4437,0.1596,0.1476,78:145:1:50
d30040,,greedy1,hm,0.5,95,5,0.5000,0.4486,0.1923,0.1722,50:145:62:2:133
d30040,,greedy1,R1,0.5,100,4,0.4643,0.4437,0.1289,0.1231,78:156:153:155
d30040,,greedy1,R2,0.5,103,6,0.4725,0.4607,0.1843,0.1796,50:145:2:62:133:155
d30040,,greedy1,am,0.6,93,4,0.4944,0.4338,0.1798,0.1573,78:50:62:2
d30040,,greedy1,hm,0.6,95,5,0.5000,0.4486,0.1923,0.1722,50:145:62:133:2
d30040,,greedy1,R1,0.6,86,4,0.5208,0.4267,0.1416,0.1157,78:145:50:109
d30040,,greedy1,R2,0.6,95,5,0.5000,0.4486,0.1923,0.1722,50:145:2:62:133
d30040,,greedy1,am,0.8,78,4,0.5493,0.4071,0.1933,0.1426,145:50:62:133
d30040,,greedy1,hm,0.8,68,4,0.5492,0.3538,0.2077,0.1331,50:145:133:2
d30040,,greedy1,R1,0.8,71,4,0.5607,0.3827,0.1341,0.0911,78:50:109:155
d30040,,greedy1,R2,0.8,68,4,0.5492,0.3538,0.2077,0.1331,50:2:145:133
d30049,,greedy1,am,0,97,3,0.4617,0.4011,0.1443,0.1252,0:181:210
d30049,,greedy1,hm,0,103,4,0.4471,0.4120,0.1383,0.1273,181:133:210:21
d30049,,greedy1,R1,0,99,3,0.4770,0.4151,0.0799,0.0701,0:209:131
d30049,,greedy1,R2,0,95,3,0.4661,0.3965,0.1500,0.1273,181:133:210
d30049,,greedy1,am,0.1,97,3,0.4617,0.4011,0.1443,0.1252,0:181:210
d30049,,greedy1,hm,0.1,103,4,0.4471,0.4120,0.1383,0.1273,181:133:210:21
d30049,,greedy1,R1,0.1,99,3,0.4770,0.4151,0.0799,0.0701,0:209:131
d30049,,greedy1,R2,0.1,95,3,0.4661,0.3965,0.1500,0.1273,181:133:210
d30049,,greedy1,am,0.2,97,3,0.4617,0.4011,0.1443,0.1252,0:181:210
d30049,,greedy1,hm,0.2,95,3,0.4661,0.3965,0.1500,0.1273,181:133:210
d30049,,greedy1,R1,0.2,99,3,0.4770,0.4151,0.0799,0.0701,0:209:131
d30049,,greedy1,R2,0.2,95,3,0.4661,0.3965,0.1500,0.1273,181:210:133
d30049,,greedy1,am,0.3,103,4,0.4471,0.4120,0.1383,0.1273,133:181:210:21
d30049,,greedy1,hm,0.3,95,3,0.4661,0.3965,0.1500,0.1273,181:133:210
d30049,,greedy1,R1,0.3,99,3,0.4770,0.4151,0.0799,0.0701,0:209:131
d30049,,greedy1,R2,0.3,95,3,0.4661,0.3965,0.1500,0.1273,181:210:133
d30049,,greedy1,am,0.4,95,3,0.4661,0.3965,0.1500,0.1273,133:181:210
d30049,,greedy1,hm,0.4,95,3,0.4661,0.3965,0.1500,0.1273,181:210:133
d30049,,greedy1,R1,0.4,99,3,0.4770,0.4151,0.0799,0.0701,0:209:131
d30049,,greedy1,R2,0.4,95,3,0.4661,0.3965,0.1500,0.1273,210:181:133
d30049,,greedy1,am,0.5,95,3,0.4661,0.3965,0.1500,0.1273,133:181:210
d30049,,greedy1,hm,0.5,95,3,0.4661,0.3965,0.1500,0.1273,210:181:133
d30049,,greedy1,R1,0.5,104,3,0.4571,0.4253,0.0938,0.0872,133:51:2
d30049,,greedy1,R2,0.5,95,3,0.4661,0.3965,0.1500,0.1273,210:181:133
d30049,,greedy1,am,0.6,95,3,0.4661,0.3965,0.1500,0.1273,133:210:181
d30049,,greedy1,hm,0.6,95,3,0.4661,0.3965,0.1500,0.1273,210:181:133
d30049,,greedy1,R1,0.6,102,4,0.4733,0.4318,0.1127,0.1027,133:28:210:142
d30049,,greedy1,R2,0.6,95,3,0.4661,0.3965,0.1500,0.1273,210:181:133
d30049,,greedy1,am,0.8,30,2,0.6210,0.1711,0.1917,0.0515,210:131
d30049,,greedy1,hm,0.8,15,1,0.6094,0.0864,0.2833,0.0377,210
d30049,,greedy1,R1,0.8,70,3,0.5352,0.3368,0.1464,0.0915,133:131:210
d30049,,greedy1,R2,0.8,15,1,0.6094,0.0864,0.2833,0.0377,210
d31009,,greedy1,am,0,102,3,0.4697,0.4217,0.1786,0.1618,81:145:111
d31009,,greedy1,hm,0,102,3,0.4697,0.4217,0.1786,0.1618,81:145:111
d31009,,greedy1,R1,0,103,3,0.4672,0.4200,0.1250,0.1131,81:34:24
d31009,,greedy1,R2,0,97,3,0.4677,0.3948,0.1957,0.1671,145:68:111
d31009,,greedy1,am,0.1,102,3,0.4697,0.4217,0.1786,0.1618,81:145:111
d31009,,greedy1,hm,0.1,102,3,0.4697,0.4217,0.1786,0.1618,81:145:111
d31009,,greedy1,R1,0.1,103,3,0.4672,0.4200,0.1250,0.1131,81:34:24
d31009,,greedy1,R2,0.1,97,3,0.4677,0.3948,0.1957,0.1671,145:68:111
d31009,,greedy1,am,0.2,102,3,0.4697,0.4217,0.1786,0.1618,81:145:111
d31009,,greedy1,hm,0.2,102,3,0.4697,0.4217,0.1760,0.1595,145:81:111
d31009,,greedy1,R1,0.2,103,3,0.4672,0.4200,0.1250,0.1131,81:34:24
d31009,,greedy1,R2,0.2,97,3,0.4677,0.3948,0.1957,0.1671,145:68:111
d31009,,greedy1,am,0.3,102,3,0.4697,0.4217,0.1786,0.1618,81:145:111
d31009,,greedy1,hm,0.3,97,3,0.4677,0.3948,0.1957,0.1671,145:68:111
d31009,,greedy1,R1,0.3,102,4,0.4949,0.4437,0.1607,0.1444,81:24:145:9
d31009,,greedy1,R2,0.3,97,3,0.4677,0.3948,0.1957,0.1671,145:111:68
d31009,,greedy1,am,0.4,102,3,0.4697,0.4217,0.1786,0.1618,81:145:111
d31009,,greedy1,hm,0.4,97,3,0.4677,0.3948,0.1957,0.1671,145:111:68
d31009,,greedy1,R1,0.4,102,4,0.4949,0.4437,0.1607,0.1444,81:24:145:9
d31009,,greedy1,R2,0.4,97,3,0.4677,0.3948,0.1957,0.1671,145:111:68
d31009,,greedy1,am,0.5,102,4,0.4949,0.4437,0.1607,0.1444,81:145:24:9
d31009,,greedy1,hm,0.5,98,4,0.4818,0.4198,0.2000,0.1761,145:152:111:143
d31009,,greedy1,R1,0.5,102,4,0.4949,0.4437,0.1607,0.1444,81:24:145:9
d31009,,greedy1,R2,0.5,98,4,0.4818,0.4198,0.2000,0.1761,145:152:111:143
d31009,,greedy1,am,0.6,93,3,0.5139,0.4191,0.1685,0.1377,145:81:24
d31009,,greedy1,hm,0.6,98,4,0.4818,0.4198,0.2000,0.1761,145:152:111:143
d31009,,greedy1,R1,0.6,97,4,0.5053,0.4340,0.1356,0.1170,81:24:139:80
d31009,,greedy1,R2,0.6,98,4,0.4818,0.4198,0.2000,0.1761,145:152:111:143
d31009,,greedy1,am,0.8,48,2,0.5815,0.2420,0.2556,0.1056,145:152
d31009,,greedy1,hm,0.8,48,2,0.5815,0.2420,0.2556,0.1056,145:152
d31009,,greedy1,R1,0.8,46,2,0.5815,0.2425,0.1611,0.0667,128:143
d31009,,greedy1,R2,0.8,48,2,0.5815,0.2420,0.2556,0.1056,145:152
d30037,,greedy1,am,0,99,3,0.5163,0.4443,0.1731,0.1489,110:55:94
d30037,,greedy1,hm,0,104,3,0.4847,0.4439,0.1933,0.1770,110:28:23
d30037,,greedy1,R1,0,100,3,0.5106,0.4489,0.1586,0.1395,110:55:71
d30037,,greedy1,R2,0,104,3,0.4847,0.4439,0.1933,0.1770,110:28:23
d30037,,greedy1,am,0.1,104,4,0.5124,0.4839,0.1775,0.1677,110:23:83:74
d30037,,greedy1,hm,0.1,98,3,0.5242,0.4559,0.2011,0.1749,110:28:83
d30037,,greedy1,R1,0.1,100,3,0.5106,0.4489,0.1586,0.1395,110:55:71
d30037,,greedy1,R2,0.1,104,3,0.4847,0.4439,0.1933,0.1770,110:28:23
d30037,,greedy1,am,0.2,104,4,0.5124,0.4839,0.1775,0.1677,110:23:83:74
d30037,,greedy1,hm,0.2,98,3,0.5242,0.4559,0.2011,0.1749,110:28:83
d30037,,greedy1,R1,0.2,100,3,0.5106,0.4489,0.1586,0.1395,110:55:71
d30037,,greedy1,R2,0.2,94,3,0.5140,0.4276,0.2102,0.1747,110:28:84
d30037,,greedy1,am,0.3,93,3,0.5556,0.4675,0.1966,0.1653,110:23:83
d30037,,greedy1,hm,0.3,98,3,0.5242,0.4559,0.2011,0.1749,110:28:83
d30037,,greedy1,R1,0.3,100,3,0.5106,0.4489,0.1586,0.1395,110:55:71
d30037,,greedy1,R2,0.3,94,3,0.5140,0.4276,0.2102,0.1747,110:28:84
d30037,,greedy1,am,0.4,93,3,0.5556,0.4675,0.1966,0.1653,110:23:83
d30037,,greedy1,hm,0.4,98,3,0.5242,0.4559,0.2011,0.1749,110:28:83
d30037,,greedy1,R1,0.4,93,3,0.5556,0.4675,0.1966,0.1653,110:23:83
d30037,,greedy1,R2,0.4,94,3,0.5140,0.4276,0.2102,0.1747,110:28:84
d30037,,greedy1,am,0.5,93,3,0.5556,0.4675,0.1966,0.1653,110:23:83
d30037,,greedy1,hm,0.5,94,3,0.5140,0.4276,0.2102,0.1747,110:28:84
d30037,,greedy1,R1,0.5,93,3,0.5556,0.4675,0.1966,0.1653,110:23:83
d30037,,greedy1,R2,0.5,89,3,0.5301,0.4115,0.2195,0.1702,110:28:94
d30037,,greedy1,am,0.6,93,3,0.5556,0.4675,0.1966,0.1653,110:23:83
d30037,,greedy1,hm,0.6,84,3,0.5625,0.4208,0.2152,0.1606,110:23:94
d30037,,greedy1,R1,0.6,93,3,0.5556,0.4675,0.1966,0.1653,110:23:83
d30037,,greedy1,R2,0.6,76,2,0.5352,0.3554,0.2357,0.1559,110:28
d30037,,greedy1,am,0.8,71,2,0.5772,0.3670,0.2313,0.1464,23:110
d30037,,greedy1,hm,0.8,28,1,0.6852,0.1728,0.2885,0.0707,23
d30037,,greedy1,R1,0.8,50,2,0.6276,0.2873,0.1979,0.0896,23:83
d30037,,greedy1,R2,0.8,28,1,0.6852,0.1728,0.2885,0.0707,23
d30024,,greedy1,am,0,101,3,0.4031,0.3826,0.0851,0.0810,179:1:436
d30024,,greedy1,hm,0,104,4,0.3762,0.3679,0.1125,0.1095,274:248:265:257
d30024,,greedy1,R1,0,102,3,0.4235,0.4027,0.0851,0.0808,179:348:434
d30024,,greedy1,R2,0,103,4,0.4050,0.3933,0.1212,0.1180,274:117:287:257
d30024,,greedy1,am,0.1,101,3,0.4031,0.3826,0.0851,0.0810,179:1:436
d30024,,greedy1,hm,0.1,103,4,0.4050,0.3933,0.1212,0.1180,274:117:287:257
d30024,,greedy1,R1,0.1,102,3,0.4235,0.4027,0.0851,0.0808,179:348:434
d30024,,greedy1,R2,0.1,103,4,0.4050,0.3933,0.1212,0.1180,274:117:287:257
d30024,,greedy1,am,0.2,103,4,0.4325,0.4187,0.1086,0.1056,179:117:434:132
d30024,,greedy1,hm,0.2,103,4,0.4050,0.3933,0.1212,0.1180,274:117:287:257
d30024,,greedy1,R1,0.2,102,3,0.4235,0.4027,0.0851,0.0808,179:348:434
d30024,,greedy1,R2,0.2,103,4,0.4050,0.3933,0.1212,0.1180,274:117:287:257
d30024,,greedy1,am,0.3,103,4,0.4325,0.4187,0.1086,0.1056,179:117:434:132
d30024,,greedy1,hm,0.3,103,4,0.4050,0.3933,0.1212,0.1180,274:117:287:257
d30024,,greedy1,R1,0.3,102,3,0.4235,0.4027,0.0851,0.0808,179:348:434
d30024,,greedy1,R2,0.3,104,4,0.4020,0.3965,0.1213,0.1199,274:117:285:466
d30024,,greedy1,am,0.4,103,4,0.4325,0.4187,0.1086,0.1056,179:117:434:132
d30024,,greedy1,hm,0.4,103,4,0.4050,0.3933,0.1212,0.1180,274:117:287:257
d30024,,greedy1,R1,0.4,102,3,0.4235,0.4027,0.0851,0.0808,179:348:434
d30024,,greedy1,R2,0.4,104,4,0.4020,0.3965,0.1213,0.1199,274:117:285:466
d30024,,greedy1,am,0.5,102,3,0.4158,0.4070,0.1075,0.1056,117:274:348
d30024,,greedy1,hm,0.5,103,4,0.4050,0.3933,0.1212,0.1180,274:117:287:257
d30024,,greedy1,R1,0.5,102,3,0.4235,0.4027,0.0851,0.0808,179:348:434
d30024,,greedy1,R2,0.5,104,5,0.4014,0.4042,0.1189,0.1200,274:117:97:436:132
d30024,,greedy1,am,0.6,93,4,0.4728,0.4225,0.1181,0.1057,117:434:287:305
d30024,,greedy1,hm,0.6,104,5,0.4014,0.4042,0.1189,0.1200,274:117:97:436:132
d30024,,greedy1,R1,0.6,95,5,0.4737,0.4365,0.1037,0.0953,434:117:436:305:498
d30024,,greedy1,R2,0.6,77,3,0.4221,0.3143,0.1349,0.1005,274:117:97
d30024,,greedy1,am,0.8,63,3,0.5317,0.3249,0.1210,0.0736,117:434:305
d30024,,greedy1,hm,0.8,65,2,0.4615,0.2904,0.1406,0.0885,274:117
d30024,,greedy1,R1,0.8,32,2,0.6094,0.1889,0.0887,0.0266,434:19
d30024,,greedy1,R2,0.8,65,2,0.4615,0.2904,0.1406,0.0885,274:117
d30034,,greedy1,am,0,98,3,0.4375,0.4105,0.1316,0.1232,21:106:95
d30034,,greedy1,hm,0,103,4,0.4293,0.4147,0.1658,0.1609,21:106:60:53
d30034,,greedy1,R1,0,104,4,0.4752,0.4687,0.1400,0.1393,21:95:31:48
d30034,,greedy1,R2,0,102,5,0.4495,0.4339,0.1709,0.1659,21:106:48:53:28
d30034,,greedy1,am,0.1,104,4,0.4629,0.4557,0.1600,0.1583,21:106:31:48
d30034,,greedy1,hm,0.1,104,4,0.4629,0.4557,0.1600,0.1583,21:106:48:31
d30034,,greedy1,R1,0.1,104,4,0.4752,0.4687,0.1400,0.1393,21:95:31:48
d30034,,greedy1,R2,0.1,102,5,0.4495,0.4339,0.1709,0.1659,21:106:48:53:28
d30034,,greedy1,am,0.2,104,4,0.4629,0.4557,0.1600,0.1583,21:106:48:31
d30034,,greedy1,hm,0.2,104,5,0.4461,0.4432,0.1733,0.1725,21:106:48:49:150
d30034,,greedy1,R1,0.2,104,4,0.4752,0.4687,0.1400,0.1393,21:95:31:48
d30034,,greedy1,R2,0.2,104,5,0.4461,0.4432,0.1733,0.1725,21:48:106:49:150
d30034,,greedy1,am,0.3,104,4,0.4629,0.4557,0.1600,0.1583,21:106:48:31
d30034,,greedy1,hm,0.3,104,5,0.4461,0.4432,0.1733,0.1725,21:48:106:49:150
d30034,,greedy1,R1,0.3,104,4,0.4752,0.4687,0.1400,0.1393,21:95:31:48
d30034,,greedy1,R2,0.3,104,5,0.4461,0.4432,0.1733,0.1725,21:48:106:49:150
d30034,,greedy1,am,0.4,104,4,0.4629,0.4557,0.1600,0.1583,21:106:48:31
d30034,,greedy1,hm,0.4,104,5,0.4461,0.4432,0.1733,0.1725,21:48:106:49:150
d30034,,greedy1,R1,0.4,104,4,0.4752,0.4687,0.1400,0.1393,21:95:31:48
d30034,,greedy1,R2,0.4,104,5,0.4461,0.4432,0.1733,0.1725,21:48:106:49:150
d30034,,greedy1,am,0.5,104,4,0.4629,0.4557,0.1600,0.1583,21:48:106:31
d30034,,greedy1,hm,0.5,104,5,0.4461,0.4432,0.1733,0.1725,21:48:106:49:150
d30034,,greedy1,R1,0.5,104,4,0.4752,0.4687,0.1400,0.1393,21:95:31:48
d30034,,greedy1,R2,0.5,90,4,0.4773,0.4092,0.1868,0.1605,48:21:106:49
d30034,,greedy1,am,0.6,90,4,0.4773,0.4092,0.1868,0.1605,21:48:106:49
d30034,,greedy1,hm,0.6,90,4,0.4773,0.4092,0.1868,0.1605,48:21:106:49
d30034,,greedy1,R1,0.6,104,4,0.4752,0.4687,0.1400,0.1393,21:48:95:31
d30034,,greedy1,R2,0.6,79,3,0.4935,0.3711,0.1974,0.1485,48:21:106
d30034,,greedy1,am,0.8,12,1,0.7292,0.0851,0.3864,0.0420,48
d30034,,greedy1,hm,0.8,12,1,0.7292,0.0851,0.3864,0.0420,48
d30034,,greedy1,R1,0.8,48,2,0.5815,0.2616,0.2389,0.1074,48:21
d30034,,greedy1,R2,0.8,12,1,0.7292,0.0851,0.3864,0.0420,48
d30051,,greedy1,am,0,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,hm,0,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,R1,0,100,3,0.4872,0.4665,0.1572,0.1515,118:42:255
d30051,,greedy1,R2,0,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,am,0.1,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,hm,0.1,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,R1,0.1,100,3,0.4872,0.4665,0.1572,0.1515,118:42:255
d30051,,greedy1,R2,0.1,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,am,0.2,104,4,0.4808,0.4881,0.1845,0.1886,118:42:139:261
d30051,,greedy1,hm,0.2,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,R1,0.2,100,3,0.4872,0.4665,0.1572,0.1515,118:42:255
d30051,,greedy1,R2,0.2,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,am,0.3,104,4,0.4808,0.4881,0.1845,0.1886,118:42:139:261
d30051,,greedy1,hm,0.3,104,4,0.4808,0.4881,0.1845,0.1886,118:42:139:261
d30051,,greedy1,R1,0.3,100,3,0.4872,0.4665,0.1572,0.1515,118:42:255
d30051,,greedy1,R2,0.3,100,3,0.4716,0.4470,0.1927,0.1840,118:42:15
d30051,,greedy1,am,0.4,104,4,0.4808,0.4881,0.1845,0.1886,118:42:139:261
d30051,,greedy1,hm,0.4,104,4,0.4808,0.4881,0.1845,0.1886,118:42:139:261
d30051,,greedy1,R1,0.4,103,4,0.4902,0.4882,0.1683,0.1687,118:42:274:47
d30051,,greedy1,R2,0.4,104,4,0.4808,0.4881,0.1845,0.1886,118:42:139:261
d30051,,greedy1,am,0.5,99,4,0.4900,0.4782,0.1869,0.1839,118:42:139:47
d30051,,greedy1,hm,0.5,88,3,0.5056,0.4394,0.2017,0.1764,118:42:139
d30051,,greedy1,R1,0.5,100,4,0.4924,0.4758,0.1735,0.1687,118:42:65:261
d30051,,greedy1,R2,0.5,88,3,0.5056,0.4394,0.2017,0.1764,118:42:139
d30051,,greedy1,am,0.6,99,4,0.4900,0.4782,0.1869,0.1839,118:42:139:47
d30051,,greedy1,hm,0.6,88,3,0.5056,0.4394,0.2017,0.1764,118:42:139
d30051,,greedy1,R1,0.6,103,4,0.4879,0.4905,0.1740,0.1764,118:42:47:17
d30051,,greedy1,R2,0.6,88,3,0.5056,0.4394,0.2017,0.1764,118:42:139
d30051,,greedy1,am,0.8,35,1,0.6500,0.2220,0.2721,0.0917,118
d30051,,greedy1,hm,0.8,35,1,0.6500,0.2220,0.2721,0.0917,118
d30051,,greedy1,R1,0.8,54,2,0.6065,0.3190,0.1934,0.1014,21:65
d30051,,greedy1,R2,0.8,35,1,0.6500,0.2220,0.2721,0.0917,118
d30026,,greedy1,am,0,103,3,0.4125,0.4086,0.1061,0.1059,57:0:349
d30026,,greedy1,hm,0,99,3,0.4000,0.3754,0.1303,0.1231,0:322:158
d30026,,greedy1,R1,0,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,R2,0,99,3,0.4000,0.3754,0.1303,0.1231,0:322:158
d30026,,greedy1,am,0.1,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,hm,0.1,99,3,0.4000,0.3754,0.1303,0.1231,0:322:158
d30026,,greedy1,R1,0.1,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,R2,0.1,99,3,0.4000,0.3754,0.1303,0.1231,0:322:158
d30026,,greedy1,am,0.2,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,hm,0.2,99,3,0.4000,0.3754,0.1303,0.1231,0:322:158
d30026,,greedy1,R1,0.2,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,R2,0.2,99,3,0.4000,0.3754,0.1303,0.1231,0:322:158
d30026,,greedy1,am,0.3,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,hm,0.3,99,3,0.4000,0.3754,0.1303,0.1231,0:322:158
d30026,,greedy1,R1,0.3,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,R2,0.3,103,4,0.4149,0.3987,0.1458,0.1406,0:61:288:313
d30026,,greedy1,am,0.4,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,hm,0.4,103,4,0.4149,0.3987,0.1458,0.1406,0:61:288:313
d30026,,greedy1,R1,0.4,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,R2,0.4,103,4,0.4149,0.3987,0.1458,0.1406,0:61:288:313
d30026,,greedy1,am,0.5,103,3,0.4125,0.4086,0.1061,0.1059,0:57:349
d30026,,greedy1,hm,0.5,99,4,0.4220,0.3891,0.1495,0.1384,0:61:288:251
d30026,,greedy1,R1,0.5,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,R2,0.5,99,4,0.4220,0.3891,0.1495,0.1384,0:61:288:251
d30026,,greedy1,am,0.6,100,5,0.4613,0.4445,0.1120,0.1089,0:288:353:369:36
d30026,,greedy1,hm,0.6,99,4,0.4220,0.3891,0.1495,0.1384,0:288:61:251
d30026,,greedy1,R1,0.6,103,3,0.4480,0.4482,0.0800,0.0803,57:328:353
d30026,,greedy1,R2,0.6,84,3,0.4335,0.3395,0.1603,0.1258,0:61:288
d30026,,greedy1,am,0.8,47,2,0.5532,0.2581,0.1522,0.0704,288:312
