position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,nf,lexrank,tfisf,btfisf,scores
11,22,11,D0933,B,APW_ENG_20050802.1034,18,0.05514,0.3056,0.007514,0.04412,5,0,0,(),0.571161,-0.606827,-0.616487,0.983233
12,22,12,D0933,B,APW_ENG_20050802.1034,16,0.0504,0.3333,0,0,3,1,0,(),0.374882,-0.658231,-0.976256,0.948298
13,22,13,D0933,B,APW_ENG_20050802.1034,19,0.0479,0.25,0.004952,0.02778,4,0,0,(),0.426031,-0.363522,-0.654876,0.959474
14,22,14,D0933,B,APW_ENG_20050802.1034,12,0.04779,0.3958,0.005076,0.04545,3,1,0,(),0.718277,-0.8308,-0.877049,1.01775
15,22,15,D0933,B,APW_ENG_20050802.1034,9,0.02,0.2222,0,0,3,0,0,(),0.294958,-1.45722,-1.44414,0.96748
16,22,16,D0933,B,APW_ENG_20050802.1034,9,0.01519,0.1667,0,0,3,0,0,(),0.643373,-1.00069,-0.980703,1.00534
17,22,17,D0933,B,APW_ENG_20050802.1034,33,0.1181,0.4052,0.01237,0.04464,9,1,0,(),1.16907,0.697933,0.808796,0.990396
18,22,18,D0933,B,APW_ENG_20050802.1034,21,0.06537,0.325,0,0,5,3,0,(),0.521043,-0.355728,-0.250396,0.970351
19,22,19,D0933,B,APW_ENG_20050802.1034,23,0.06517,0.2955,0,0,6,0,0,(),0.683227,-0.699962,-0.604528,0.94699
20,22,20,D0933,B,APW_ENG_20050802.1034,25,0.1079,0.4886,0.02018,0.09524,5,0,0,(),1.07366,-0.850432,-0.145156,1.00718
21,22,21,D0933,B,APW_ENG_20050802.1034,23,0.06047,0.2857,0,0,3,0,0,(),0.339672,-1.27463,-1.33721,0.898804
0,27,22,D0933,B,NYT_ENG_20050906.0096,9,0.03021,0.3333,0,0,4,0,0,(),1.08718,-1.07669,-0.139938,1.16869
1,27,23,D0933,B,NYT_ENG_20050906.0096,32,0.08001,0.2581,0.002551,0.008333,6,0,0,(),0.585237,0.241928,-0.0957124,0.975014
2,27,24,D0933,B,NYT_ENG_20050906.0096,30,0.1103,0.3793,0.0202,0.07143,7,0,0,(),1.69936,-0.0757585,-0.0922997,1.0687
4,27,26,D0933,B,NYT_ENG_20050906.0096,34,0.1309,0.3939,0.007736,0.02344,8,5,0,(),1.32737,0.742723,0.65692,0.989485
5,27,27,D0933,B,NYT_ENG_20050906.0096,19,0.02746,0.1719,0.002427,0.01667,1,0,0,(),0.398075,-1.28891,-1.18767,0.959921
7,27,29,D0933,B,NYT_ENG_20050906.0096,26,0.09774,0.39,0.01256,0.05208,7,0,0,(),1.76338,0.179271,0.415766,1.0824
8,27,30,D0933,B,NYT_ENG_20050906.0096,36,0.1356,0.3971,0,0,8,8,0,(),1.63809,0.645592,0.830517,1.0285
9,27,31,D0933,B,NYT_ENG_20050906.0096,21,0.04515,0.2368,0,0,3,0,0,(),0.234938,-0.938786,-1.14055,0.930836
10,27,32,D0933,B,NYT_ENG_20050906.0096,41,0.1379,0.3526,0.01262,0.03289,12,0,0,(),1.10525,0.514864,0.300811,0.922648
11,27,33,D0933,B,NYT_ENG_20050906.0096,34,0.08543,0.2742,0,0,8,0,0,(),0.734715,0.4,-0.205212,0.906449
12,27,34,D0933,B,NYT_ENG_20050906.0096,50,0.1558,0.3298,0.01269,0.02717,14,5,0,(),1.2783,2.22637,1.48624,0.924405
13,27,35,D0933,B,NYT_ENG_20050906.0096,32,0.1606,0.5333,0.05351,0.181,7,2,0,(),1.94434,0.572926,0.287564,1.04482
14,27,36,D0933,B,NYT_ENG_20050906.0096,19,0.08043,0.4706,0.01522,0.09375,5,1,0,(),1.18633,-0.42358,-0.647595,1.0088
15,27,37,D0933,B,NYT_ENG_20050906.0096,42,0.1615,0.4,0.03326,0.08333,12,1,0,(),1.81351,1.47262,0.654053,0.97842
16,27,38,D0933,B,NYT_ENG_20050906.0096,12,0.04754,0.4318,0.007612,0.075,2,0,0,(),0.314086,-1.46676,-1.44973,0.956807
17,27,39,D0933,B,NYT_ENG_20050906.0096,32,0.1105,0.3793,0.01016,0.03571,7,0,0,(),1.08139,-0.248884,-0.41801,0.955309
18,27,40,D0933,B,NYT_ENG_20050906.0096,35,0.1052,0.3182,0.01522,0.04688,9,0,0,(),1.04455,1.0205,0.691072,0.942622
19,27,41,D0933,B,NYT_ENG_20050906.0096,15,0.03268,0.2321,0.005185,0.03846,3,0,0,(),0.656096,-1.37781,-0.992476,1.00001
20,27,42,D0933,B,NYT_ENG_20050906.0096,28,0.1032,0.3661,0.01019,0.03704,4,0,0,(),0.908523,0.158488,-0.129143,0.944888
21,27,43,D0933,B,NYT_ENG_20050906.0096,14,0.04777,0.3654,0.007612,0.0625,5,1,0,(),0.542057,-0.715861,-1.01,0.982875
22,27,44,D0933,B,NYT_ENG_20050906.0096,26,0.06769,0.2812,0.01259,0.05435,7,1,0,(),1.14079,0.251978,0.283316,0.990832
23,27,45,D0933,B,NYT_ENG_20050906.0096,21,0.08265,0.4125,0.007612,0.03947,5,1,0,(),0.532808,0.0627122,-0.28554,0.946265
24,27,46,D0933,B,NYT_ENG_20050906.0096,39,0.1228,0.3311,0.01259,0.03472,7,0,0,(),1.31006,0.383885,0.627667,0.964689
25,27,47,D0933,B,NYT_ENG_20050906.0096,35,0.08754,0.2823,0.007612,0.025,4,0,0,(),1.11638,-0.100557,-0.458436,0.929024
0,14,49,D0933,B,AFP_ENG_20051006.0354,31,0.06011,0.2,0,0,6,3,0,(),0.981791,0.70932,2.99768,1.14532
1,14,50,D0933,B,AFP_ENG_20051006.0354,32,0.09029,0.3103,0.002427,0.008929,6,6,0,(),0.688685,0.740445,0.480495,1.00095
2,14,51,D0933,B,AFP_ENG_20051006.0354,13,0.04492,0.3462,0,0,6,0,0,(),1.30986,-0.590155,0.0992302,1.16483
3,14,52,D0933,B,AFP_ENG_20051006.0354,21,0.06286,0.3289,0.002427,0.01389,9,0,0,(),0.49704,-0.215627,-0.507055,0.969822
4,14,53,D0933,B,AFP_ENG_20051006.0354,16,0.01968,0.1333,0,0,3,1,0,(),0.55848,-0.281716,-0.356769,1.00356
5,14,54,D0933,B,AFP_ENG_20051006.0354,19,0.03989,0.2222,0.002427,0.01471,4,0,0,(),1.0542,-1.01571,-0.525298,1.01714
6,14,55,D0933,B,AFP_ENG_20051006.0354,13,0.04515,0.3462,0.00738,0.0625,5,0,0,(),0.699476,-0.683441,-0.788707,1.01579
7,14,56,D0933,B,AFP_ENG_20051006.0354,22,0.06266,0.3289,0.004978,0.02778,4,2,0,(),0.458991,-0.135701,-0.524506,0.952931
8,14,57,D0933,B,AFP_ENG_20051006.0354,42,0.1825,0.4679,0.05938,0.1579,12,2,0,(),2.01133,1.36234,0.917884,1.01117
9,14,58,D0933,B,AFP_ENG_20051006.0354,36,0.1207,0.3429,0.01016,0.02941,10,0,0,(),0.749348,0.627749,0.701098,0.940385
10,14,59,D0933,B,AFP_ENG_20051006.0354,12,0.02253,0.2045,0.004978,0.05,3,0,0,(),0.435316,-0.769665,-0.74204,0.980475
11,14,60,D0933,B,AFP_ENG_20051006.0354,26,0.03495,0.1522,0,0,6,0,0,(),0.562118,0.605668,0.484736,0.960365
12,14,61,D0933,B,AFP_ENG_20051006.0354,9,0.03519,0.3889,0.007612,0.09375,2,2,0,(),0.76262,-1.15462,-1.11302,1.02655
13,14,62,D0933,B,AFP_ENG_20051006.0354,23,0.09294,0.4205,0.009905,0.04762,5,0,0,(),1.13082,-0.10905,0.932576,1.05328
0,11,63,D0933,B,NYT_ENG_20051029.0115,42,0.118,0.2938,0.03073,0.07692,9,6,0,(),1.30694,2.13328,5.49924,1.20593
2,11,65,D0933,B,NYT_ENG_20051029.0115,15,0.03016,0.2308,0,0,3,4,0,(),0.374339,-0.888609,-0.659219,1.043
3,11,66,D0933,B,NYT_ENG_20051029.0115,37,0.09315,0.2643,0,0,4,15,0,(),0.686211,1.3636,1.26249,0.953351
5,11,68,D0933,B,NYT_ENG_20051029.0115,25,0.05268,0.2283,0,0,9,2,0,(),0.662158,-0.0662439,-0.283317,0.964634
6,11,69,D0933,B,NYT_ENG_20051029.0115,22,0.04755,0.2159,0,0,5,2,0,(),0.961963,0.294825,0.847805,1.02312
7,11,70,D0933,B,NYT_ENG_20051029.0115,32,0.08007,0.2759,0,0,10,1,0,(),1.42549,0.722843,0.867559,1.02266
8,11,71,D0933,B,NYT_ENG_20051029.0115,8,0.01496,0.1875,0,0,0,5,0,(),0.483621,-1.02879,-0.194845,1.05014
9,11,72,D0933,B,NYT_ENG_20051029.0115,27,0.05545,0.2037,0,0,4,8,0,(),0.643414,0.434331,0.583921,0.954354
10,11,73,D0933,B,NYT_ENG_20051029.0115,24,0.05533,0.2619,0,0,4,4,0,(),0.382227,-0.275359,-0.490255,0.931423
2,47,76,D0933,B,LTW_ENG_20051102.0035,28,0.1006,0.3571,0,0,9,0,0,(),0.894524,0.306419,-0.0385169,1.00661
3,47,77,D0933,B,LTW_ENG_20051102.0035,33,0.1157,0.371,0.01765,0.05833,6,0,0,(),1.35885,0.642098,0.119789,0.988907
4,47,78,D0933,B,LTW_ENG_20051102.0035,23,0.07008,0.3182,0.002525,0.0119,6,0,0,(),0.418521,0.0509974,-0.196327,0.946981
6,47,80,D0933,B,LTW_ENG_20051102.0035,38,0.1131,0.3125,0.002551,0.007143,9,0,0,(),1.53327,1.57542,1.44433,1.00096
8,47,82,D0933,B,LTW_ENG_20051102.0035,36,0.1106,0.3235,0.00266,0.007576,12,0,0,(),0.910713,0.76287,0.0548161,0.936295
9,47,83,D0933,B,LTW_ENG_20051102.0035,51,0.1105,0.2444,0,0,8,1,0,(),0.929483,1.57214,0.768506,0.877734
10,47,84,D0933,B,LTW_ENG_20051102.0035,22,0.07213,0.3452,0.004952,0.025,2,0,0,(),0.6999,-0.867106,-0.824984,0.961418
11,47,85,D0933,B,LTW_ENG_20051102.0035,9,0.0303,0.3333,0.002551,0.03125,1,0,0,(),0.383894,-1.11403,-1.09182,1.00844
12,47,86,D0933,B,LTW_ENG_20051102.0035,17,0.05473,0.3438,0.004952,0.03333,4,1,0,(),1.09259,-0.682322,-0.665315,1.02331
13,47,87,D0933,B,LTW_ENG_20051102.0035,28,0.0423,0.17,0.004952,0.02083,1,0,0,(),0.472063,-0.558178,-0.658427,0.913605
14,47,88,D0933,B,LTW_ENG_20051102.0035,29,0.03523,0.125,0,0,6,0,0,(),0.574636,0.902604,0.247956,0.942478
15,47,89,D0933,B,LTW_ENG_20051102.0035,16,0.02756,0.1719,0,0,3,0,0,(),0.367247,-0.446497,-0.545303,0.964354
16,47,90,D0933,B,LTW_ENG_20051102.0035,17,0.06539,0.3824,0,0,8,0,0,(),1.12407,-0.506904,-0.387224,1.0532
17,47,91,D0933,B,LTW_ENG_20051102.0035,37,0.1256,0.3472,0.01525,0.04286,10,0,0,(),0.877381,1.55748,1.06015,0.932487
18,47,92,D0933,B,LTW_ENG_20051102.0035,13,0.03031,0.2727,0,0,4,1,0,(),0.466557,-0.738004,-1.02297,0.97607
19,47,93,D0933,B,LTW_ENG_20051102.0035,25,0.04501,0.2045,0,0,5,0,0,(),0.561001,0.201305,-0.225839,0.951888
20,47,94,D0933,B,LTW_ENG_20051102.0035,48,0.103,0.2181,0.005051,0.01087,14,1,0,(),1.01127,1.73745,1.04533,0.88902
21,47,95,D0933,B,LTW_ENG_20051102.0035,20,0.04778,0.2639,0.005087,0.02941,3,4,0,(),1.02009,-0.538321,-0.70715,1.00824
22,47,96,D0933,B,LTW_ENG_20051102.0035,36,0.07769,0.2422,0.004854,0.01613,8,5,0,(),0.594441,1.07554,0.716016,0.925303
23,47,97,D0933,B,LTW_ENG_20051102.0035,17,0.05781,0.3382,0.002427,0.01562,2,0,0,(),0.722539,-0.87074,-0.779121,0.981108
24,47,98,D0933,B,LTW_ENG_20051102.0035,10,0.02254,0.225,0,0,3,0,0,(),0.531419,-0.875757,-0.964672,1.01078
25,47,99,D0933,B,LTW_ENG_20051102.0035,20,0.06775,0.3375,0,0,6,0,0,(),0.895317,-0.247047,-0.584117,0.979007
26,47,100,D0933,B,LTW_ENG_20051102.0035,28,0.1282,0.5312,0.04819,0.2065,9,0,0,(),1.51535,0.400874,0.167532,1.02495
27,47,101,D0933,B,LTW_ENG_20051102.0035,21,0.09548,0.475,0.02544,0.1316,7,0,0,(),1.45865,-0.0472912,-0.164778,1.05069
28,47,102,D0933,B,LTW_ENG_20051102.0035,22,0.0527,0.2386,0,0,6,1,0,(),0.599133,0.388849,0.390106,0.988853
29,47,103,D0933,B,LTW_ENG_20051102.0035,21,0.04011,0.2105,0,0,5,0,0,(),1.04534,-0.181046,-0.217792,0.999085
30,47,104,D0933,B,LTW_ENG_20051102.0035,16,0.04278,0.3036,0.002551,0.01923,5,0,0,(),0.643418,-0.749659,-0.907018,0.988291
31,47,105,D0933,B,LTW_ENG_20051102.0035,26,0.1082,0.43,0.02286,0.09375,9,1,0,(),1.30839,0.0160679,-0.390142,0.983763
32,47,106,D0933,B,LTW_ENG_20051102.0035,26,0.113,0.4327,0.0151,0.06,7,0,0,(),1.39442,-0.103519,-0.45116,0.989708
33,47,107,D0933,B,LTW_ENG_20051102.0035,12,0.04537,0.375,0.00266,0.02273,6,0,0,(),1.38936,-0.930514,-0.781517,1.08109
34,47,108,D0933,B,LTW_ENG_20051102.0035,46,0.1359,0.3375,0.01801,0.04487,14,3,0,(),1.43985,2.31387,1.2355,0.925352
35,47,109,D0933,B,LTW_ENG_20051102.0035,15,0.04765,0.3167,0,0,5,0,0,(),0.697508,-0.287452,-0.605207,0.997784
36,47,110,D0933,B,LTW_ENG_20051102.0035,41,0.07295,0.2132,0.005185,0.01515,8,8,0,(),0.616566,1.11402,0.0615576,0.858848
37,47,111,D0933,B,LTW_ENG_20051102.0035,22,0.06035,0.2857,0.002525,0.0125,3,4,0,(),0.789428,0.37038,0.0593132,0.986193
38,47,112,D0933,B,LTW_ENG_20051102.0035,22,0.05028,0.2381,0.00266,0.0125,7,2,0,(),0.375911,-0.387663,-0.66389,0.923465
39,47,113,D0933,B,LTW_ENG_20051102.0035,19,0.07027,0.3889,0.004978,0.02941,5,1,0,(),1.13241,-0.450933,-0.654602,1.01526
40,47,114,D0933,B,LTW_ENG_20051102.0035,23,0.05762,0.25,0,0,5,0,0,(),0.616787,-1.05357,-1.09266,0.928478
41,47,115,D0933,B,LTW_ENG_20051102.0035,10,0.002525,0.03125,0,0,2,0,0,(),0.600979,-1.31909,-1.36325,1.00032
43,47,117,D0933,B,LTW_ENG_20051102.0035,34,0.04259,0.1518,0,0,12,1,0,(),0.367395,0.73701,-0.159216,0.86647
44,47,118,D0933,B,LTW_ENG_20051102.0035,21,0.04275,0.2237,0,0,6,0,0,(),0.391613,-0.227724,-0.724155,0.919881
45,47,119,D0933,B,LTW_ENG_20051102.0035,28,0.06011,0.2308,0,0,5,1,0,(),0.651738,-0.158219,-0.357897,0.933332
46,47,120,D0933,B,LTW_ENG_20051102.0035,25,0.03761,0.1562,0,0,4,0,0,(),0.658289,-0.484793,-0.584261,0.928527
0,11,121,D0933,B,XIN_ENG_20051117.0403,15,0.07808,0.5167,0.005087,0.03571,4,0,0,(),1.57549,-0.773439,0.392805,1.19854
1,11,122,D0933,B,XIN_ENG_20051117.0403,28,0.1336,0.4907,0.005087,0.01923,7,1,0,(),1.26885,0.638041,0.837369,1.0889
2,11,123,D0933,B,XIN_ENG_20051117.0403,26,0.133,0.5521,0.02269,0.09783,7,0,0,(),1.39312,0.320246,0.298989,1.09083
3,11,124,D0933,B,XIN_ENG_20051117.0403,9,0.02791,0.3056,0.00266,0.03125,2,0,0,(),0.155259,-1.20458,-1.29619,0.966713
4,11,125,D0933,B,XIN_ENG_20051117.0403,45,0.1327,0.3155,0.01004,0.02439,12,3,0,(),0.832128,1.9372,0.9605,0.897866
5,11,126,D0933,B,XIN_ENG_20051117.0403,38,0.1331,0.3786,0.01512,0.04412,10,0,0,(),1.04305,0.777,0.215817,0.93527
6,11,127,D0933,B,XIN_ENG_20051117.0403,16,0.08977,0.5625,0.02184,0.15,5,0,0,(),1.76049,-0.470628,0.198585,1.13118
7,11,128,D0933,B,XIN_ENG_20051117.0403,24,0.1098,0.5238,0.0245,0.125,8,0,0,(),0.860789,-0.0556364,-0.269717,0.964057
9,11,130,D0933,B,XIN_ENG_20051117.0403,20,0.08527,0.425,0.01004,0.05263,6,0,0,(),1.03854,-0.237047,0.181151,1.03279
0,13,132,D0933,B,LTW_ENG_20051130.0153,15,0.07055,0.4667,0.0127,0.08929,5,0,0,(),2.27276,-0.397085,1.05397,1.29637
1,13,133,D0933,B,LTW_ENG_20051130.0153,36,0.09009,0.2571,0.002525,0.007353,7,9,0,(),1.14229,1.54859,1.15157,1.03465
2,13,134,D0933,B,LTW_ENG_20051130.0153,29,0.08038,0.2963,0,0,9,0,0,(),1.23535,0.663665,0.578859,1.06599
3,13,135,D0933,B,LTW_ENG_20051130.0153,35,0.07751,0.2348,0,0,7,10,0,(),0.36751,1.19752,0.271951,0.901216
4,13,136,D0933,B,LTW_ENG_20051130.0153,24,0.06508,0.2826,0.002427,0.01136,5,0,0,(),1.39495,-0.256777,0.647068,1.05902
5,13,137,D0933,B,LTW_ENG_20051130.0153,53,0.1301,0.26,0.002427,0.005102,12,6,0,(),1.48999,2.2005,2.12144,0.950796
6,13,138,D0933,B,LTW_ENG_20051130.0153,24,0.08777,0.3804,0.009905,0.04545,5,2,0,(),1.08073,0.160206,0.00599972,1.01218
7,13,139,D0933,B,LTW_ENG_20051130.0153,15,0.07032,0.4667,0.004978,0.03571,4,1,0,(),1.1852,-0.390511,-0.0783184,1.05351
8,13,140,D0933,B,LTW_ENG_20051130.0153,36,0.06277,0.1894,0,0,7,7,0,(),0.700503,1.02638,0.20149,0.911406
9,13,141,D0933,B,LTW_ENG_20051130.0153,45,0.1358,0.314,0.007529,0.01786,15,0,0,(),2.02167,2.25964,3.28803,1.0788
10,13,142,D0933,B,LTW_ENG_20051130.0153,47,0.1661,0.3837,0.01014,0.02381,17,3,0,(),1.73844,2.15343,2.04628,0.994393
11,13,143,D0933,B,LTW_ENG_20051130.0153,31,0.09316,0.3083,0.01004,0.03448,10,0,0,(),1.72495,0.214467,0.497685,1.02275
12,13,144,D0933,B,LTW_ENG_20051130.0153,11,0.02252,0.2045,0,0,2,1,0,(),0.406792,-0.602579,-0.750323,0.989468
0,45,145,D0933,B,NYT_ENG_20060125.0281,47,0.148,0.3278,0.007282,0.01705,15,0,0,(),2.16874,2.7696,6.61713,1.30785
1,45,146,D0933,B,NYT_ENG_20060125.0281,25,0.06503,0.2708,0,0,8,0,0,(),0.851715,0.328446,0.581337,1.06381
2,45,147,D0933,B,NYT_ENG_20060125.0281,51,0.1055,0.2143,0.004978,0.01042,15,3,0,(),1.43937,2.80347,2.92868,1.01439
3,45,148,D0933,B,NYT_ENG_20060125.0281,10,0.02766,0.275,0,0,3,2,0,(),0.692393,-1.0618,-0.950115,1.04056
4,45,149,D0933,B,NYT_ENG_20060125.0281,32,0.1151,0.3833,0.01522,0.05172,8,0,0,(),1.24068,0.690778,1.41074,1.02451
5,45,150,D0933,B,NYT_ENG_20060125.0281,17,0.07522,0.4412,0.005076,0.03125,5,0,0,(),1.33791,-0.394987,-0.020401,1.06732
6,45,151,D0933,B,NYT_ENG_20060125.0281,43,0.1105,0.2683,0.007529,0.01875,9,0,0,(),1.29974,1.90848,2.44949,1.00819
7,45,152,D0933,B,NYT_ENG_20060125.0281,19,0.03753,0.2083,0.002427,0.01471,4,0,0,(),0.833324,-0.946457,-0.396022,1.00796
8,45,153,D0933,B,NYT_ENG_20060125.0281,38,0.1109,0.3235,0.00266,0.007576,14,0,0,(),1.02614,0.886649,1.13169,0.976113
9,45,154,D0933,B,NYT_ENG_20060125.0281,30,0.07531,0.2778,0,0,7,6,0,(),0.482388,0.491539,0.00658836,0.93431
10,45,155,D0933,B,NYT_ENG_20060125.0281,24,0.06765,0.2812,0.004854,0.02174,6,0,0,(),0.471275,0.122291,-0.365266,0.933486
11,45,156,D0933,B,NYT_ENG_20060125.0281,22,0.08528,0.3864,0.007514,0.03571,5,0,0,(),1.59809,0.321777,0.882133,1.10298
12,45,157,D0933,B,NYT_ENG_20060125.0281,21,0.063,0.3289,0.005211,0.02778,7,0,0,(),1.33826,0.320884,0.61926,1.05855
13,45,158,D0933,B,NYT_ENG_20060125.0281,32,0.07778,0.2422,0,0,8,2,0,(),0.87699,0.212425,0.100487,0.958375
14,45,159,D0933,B,NYT_ENG_20060125.0281,21,0.08023,0.4,0.00738,0.03947,6,0,0,(),1.20595,-0.29243,0.138155,1.03798
15,45,160,D0933,B,NYT_ENG_20060125.0281,12,0.04523,0.375,0,0,4,0,0,(),0.75837,-1.22805,-1.15601,1.00581
16,45,161,D0933,B,NYT_ENG_20060125.0281,33,0.0781,0.2422,0.004952,0.01613,7,0,0,(),1.29464,0.850619,1.91709,1.05253
17,45,162,D0933,B,NYT_ENG_20060125.0281,17,0.04783,0.2794,0.004978,0.03125,3,0,0,(),1.16253,-0.605699,-0.00102478,1.04927
18,45,163,D0933,B,NYT_ENG_20060125.0281,9,0.02515,0.2778,0,0,3,0,0,(),0.663849,-1.15875,-1.06704,1.03089
19,45,164,D0933,B,NYT_ENG_20060125.0281,50,0.1172,0.2448,0.004952,0.01064,12,7,0,(),0.640021,2.23221,1.4199,0.859782
20,45,165,D0933,B,NYT_ENG_20060125.0281,18,0.08277,0.4583,0.002427,0.01471,5,0,0,(),0.736105,-0.591794,-0.431315,0.98919
21,45,166,D0933,B,NYT_ENG_20060125.0281,41,0.141,0.35,0.01742,0.04487,12,0,0,(),1.6868,1.72166,1.98525,1.03007
22,45,167,D0933,B,NYT_ENG_20060125.0281,20,0.04767,0.2794,0.01233,0.07812,5,1,0,(),1.31334,-0.255405,0.168351,1.06781
23,45,168,D0933,B,NYT_ENG_20060125.0281,30,0.06539,0.25,0.002551,0.01,9,0,0,(),0.638896,0.386815,0.909206,0.959812
24,45,169,D0933,B,NYT_ENG_20060125.0281,23,0.06547,0.3095,0,0,5,0,0,(),0.798459,-0.224172,-0.273847,0.985278
25,45,170,D0933,B,NYT_ENG_20060125.0281,40,0.07741,0.2039,0.007612,0.02027,9,2,0,(),0.835585,1.16314,0.859468,0.925147
26,45,171,D0933,B,NYT_ENG_20060125.0281,42,0.1158,0.2875,0.007514,0.01923,11,6,0,(),1.23213,1.15508,1.29186,0.967818
27,45,172,D0933,B,NYT_ENG_20060125.0281,24,0.05744,0.2614,0,0,6,3,0,(),0.673188,-0.0613512,0.389636,0.993956
28,45,173,D0933,B,NYT_ENG_20060125.0281,25,0.06011,0.25,0.002427,0.01087,4,0,0,(),0.619895,-0.639802,-0.58829,0.936078
29,45,174,D0933,B,NYT_ENG_20060125.0281,11,0.05529,0.5,0,0,4,0,0,(),0.657237,-1.27925,-1.18857,1.01137
30,45,175,D0933,B,NYT_ENG_20060125.0281,18,0.05041,0.2941,0,0,6,0,0,(),0.8171,-0.170021,-0.276161,0.992963
31,45,176,D0933,B,NYT_ENG_20060125.0281,24,0.03773,0.1705,0,0,4,0,0,(),0.926323,0.0160777,0.19141,0.985043
32,45,177,D0933,B,NYT_ENG_20060125.0281,42,0.1202,0.3077,0.01004,0.02632,8,9,0,(),0.998024,1.61158,1.39099,0.942301
33,45,178,D0933,B,NYT_ENG_20060125.0281,11,0.02525,0.25,0,0,1,0,0,(),0.647104,-1.46935,-1.11051,1.01522
34,45,179,D0933,B,NYT_ENG_20060125.0281,38,0.09749,0.2708,0,0,7,0,0,(),0.491421,0.652373,-0.0548542,0.862431
35,45,180,D0933,B,NYT_ENG_20060125.0281,20,0.0528,0.2763,0,0,6,0,0,(),0.751711,-0.341137,0.114839,1.009
36,45,181,D0933,B,NYT_ENG_20060125.0281,30,0.05795,0.2054,0.00266,0.009259,6,8,0,(),0.434199,0.513458,0.252683,0.927266
37,45,182,D0933,B,NYT_ENG_20060125.0281,30,0.06268,0.2232,0.005087,0.01852,7,0,0,(),1.4503,0.337312,0.63645,1.00603
38,45,183,D0933,B,NYT_ENG_20060125.0281,40,0.1658,0.4583,0.0306,0.08571,10,5,0,(),1.54721,1.40705,1.28692,0.989422
39,45,184,D0933,B,NYT_ENG_20060125.0281,43,0.1409,0.3415,0.01256,0.03125,10,0,0,(),1.61804,1.60541,2.15988,1.01083
40,45,185,D0933,B,NYT_ENG_20060125.0281,30,0.08507,0.2931,0.007638,0.02679,6,1,0,(),1.62403,1.04527,1.18187,1.04568
41,45,186,D0933,B,NYT_ENG_20060125.0281,13,0.05005,0.3846,0,0,4,0,0,(),0.602922,-1.04481,-0.841262,0.984131
42,45,187,D0933,B,NYT_ENG_20060125.0281,36,0.07532,0.2273,0.002551,0.007812,8,6,0,(),0.997444,1.38232,1.27821,0.963543
43,45,188,D0933,B,NYT_ENG_20060125.0281,28,0.06231,0.2717,0.002525,0.01136,3,4,0,(),0.489584,-0.119395,-0.49356,0.900868
44,45,189,D0933,B,NYT_ENG_20060125.0281,47,0.08022,0.1818,0.002551,0.005814,6,2,0,(),0.641283,1.052,0.389576,0.852063
0,52,190,D0933,B,NYT_ENG_20060130.0061,25,0.1126,0.45,0.01004,0.04167,5,0,0,(),1.37222,-0.409635,1.03193,1.14018
1,52,191,D0933,B,NYT_ENG_20060130.0061,12,0.05008,0.4167,0.007612,0.06818,5,0,0,(),0.652014,-0.783181,-0.660322,1.082
2,52,192,D0933,B,NYT_ENG_20060130.0061,37,0.04778,0.1439,0,0,10,1,0,(),1.06585,1.36473,0.907055,0.996344
3,52,193,D0933,B,NYT_ENG_20060130.0061,26,0.09812,0.4062,0.02008,0.08696,6,0,0,(),1.92422,-0.117834,0.511993,1.10842
4,52,194,D0933,B,NYT_ENG_20060130.0061,19,0.1279,0.6711,0.03038,0.1667,7,0,0,(),2.46178,-0.414832,0.119332,1.16735
6,52,196,D0933,B,NYT_ENG_20060130.0061,26,0.04755,0.1979,0.00738,0.03261,4,10,0,(),1.20613,0.857644,0.21154,1.01834
7,52,197,D0933,B,NYT_ENG_20060130.0061,19,0.05785,0.3382,0.01256,0.07812,3,6,0,(),1.73045,0.0821506,-0.151183,1.08031
8,52,198,D0933,B,NYT_ENG_20060130.0061,23,0.07273,0.3295,0.01006,0.04762,7,0,0,(),1.44339,0.0851086,0.220842,1.06348
9,52,199,D0933,B,NYT_ENG_20060130.0061,55,0.1781,0.3413,0.01765,0.03431,15,1,0,(),2.29,2.33976,2.17377,0.996372
10,52,200,D0933,B,NYT_ENG_20060130.0061,32,0.1079,0.3468,0.01014,0.03333,11,0,0,(),1.5891,0.532045,0.785488,1.04412
12,52,202,D0933,B,NYT_ENG_20060130.0061,26,0.07053,0.2692,0.01247,0.05,7,1,0,(),1.78892,0.220723,0.235158,1.07515
13,52,203,D0933,B,NYT_ENG_20060130.0061,27,0.09523,0.3654,0.01223,0.05,7,1,0,(),1.67292,0.195119,0.302017,1.04357
14,52,204,D0933,B,NYT_ENG_20060130.0061,38,0.1352,0.3857,0.01985,0.05882,7,1,0,(),1.47551,0.711012,0.771892,0.981913
15,52,205,D0933,B,NYT_ENG_20060130.0061,45,0.07749,0.189,0.004854,0.0125,7,7,0,(),1.31483,1.55018,1.00129,0.943574
16,52,206,D0933,B,NYT_ENG_20060130.0061,24,0.09795,0.4432,0.01775,0.08333,8,1,0,(),2.14797,0.0644551,0.167148,1.11571
17,52,207,D0933,B,NYT_ENG_20060130.0061,20,0.07799,0.3875,0.01788,0.09211,8,0,0,(),1.88883,0.552949,0.632419,1.10607
