position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,lexrank,tfisf,btfisf,scores
20,35,63,d30055,A,NYT19981009.0371,20,0.09097,0.5694,0.0268,0.1765,4,3,0,1.23825,-0.449541,-0.537655,1.01296
21,35,64,d30055,A,NYT19981009.0371,17,0.05335,0.4,0.008959,0.07143,5,0,0,0.222768,-0.752333,-0.768303,0.962171
22,35,65,d30055,A,NYT19981009.0371,34,0.1335,0.4688,0.02947,0.1048,8,4,0,1.38575,0.653137,0.904313,1.00557
23,35,66,d30055,A,NYT19981009.0371,29,0.1157,0.4815,0.01357,0.05769,5,3,0,1.36749,0.362982,0.535073,1.00871
24,35,67,d30055,A,NYT19981009.0371,15,0.03318,0.25,0,0,1,2,0,0.983638,-0.696629,-0.691678,1.00279
25,35,68,d30055,A,NYT19981009.0371,11,0.01327,0.15,0,0,2,1,0,1.20857,-1.31291,-1.28134,1.02116
26,35,69,d30055,A,NYT19981009.0371,8,0.02225,0.3125,0,0,3,0,0,0.112242,-1.35633,-1.3621,0.964289
27,35,70,d30055,A,NYT19981009.0371,20,0.08653,0.5132,0.01566,0.09722,5,0,0,0.232025,-0.812114,-0.836593,0.956937
28,35,71,d30055,A,NYT19981009.0371,37,0.1133,0.3984,0.01991,0.07258,6,8,0,1.26275,0.451021,0.609217,0.993161
29,35,72,d30055,A,NYT19981009.0371,15,0.02009,0.1731,0,0,1,5,0,0.459628,-0.616567,-0.696277,0.971665
30,35,73,d30055,A,NYT19981009.0371,22,0.07121,0.3636,0.009115,0.04762,2,1,0,1.35841,-1.00859,-0.702888,1.01678
31,35,74,d30055,A,NYT19981009.0371,18,0.0486,0.3235,0,0,4,0,0,0.261777,-0.495184,-0.652778,0.956045
32,35,75,d30055,A,NYT19981009.0371,13,0.04852,0.4231,0.004532,0.04167,1,0,0,0.215609,-1.01113,-1.09089,0.959759
33,35,76,d30055,A,NYT19981009.0371,50,0.1424,0.3404,0.01132,0.02717,7,9,0,0.400654,1.96493,1.56674,0.924176
34,35,77,d30055,A,NYT19981009.0371,15,0.04629,0.3281,0.0066,0.05,2,3,0,0.201584,-0.746554,-0.903705,0.955314
0,2,78,d30055,A,APW19981009.0525,40,0.1645,0.5139,0.05166,0.1643,8,10,0,2.27181,1.65088,3.71673,1.0797
1,2,79,d30055,A,APW19981009.0525,38,0.1544,0.473,0.03979,0.125,7,5,0,1.37571,1.43093,1.3946,1.0035
0,5,80,d30055,A,APW19981009.0494,31,0.1489,0.5776,0.04498,0.1786,6,6,0,2.03748,0.646208,2.15729,1.07364
1,5,81,d30055,A,APW19981009.0494,26,0.1186,0.5192,0.05272,0.24,3,5,0,1.4997,0.629092,0.548416,1.02992
2,5,82,d30055,A,APW19981009.0494,21,0.1071,0.5714,0.01375,0.075,6,1,0,0.798278,-0.700847,-0.424197,1.00719
3,5,83,d30055,A,APW19981009.0494,13,0.01999,0.1875,0.002174,0.02273,1,1,0,1.40259,-1.11843,-0.947553,1.03232
4,5,84,d30055,A,APW19981009.0494,23,0.09094,0.4659,0.008774,0.04762,5,6,0,1.42808,0.419571,0.950428,1.01862
0,3,85,d30055,A,APW19981004.0320,38,0.1844,0.5608,0.04023,0.125,7,6,0,1.8819,1.07189,2.81803,1.05776
1,3,86,d30055,A,APW19981004.0320,14,0.06657,0.5357,0.0132,0.1154,3,2,0,1.82277,-0.9569,-0.510026,1.06818
2,3,87,d30055,A,APW19981004.0320,25,0.09993,0.4688,0.006706,0.03261,4,3,0,0.728293,-0.524426,-0.432139,0.992414
0,26,88,d30055,A,NYT19981005.0306,12,0.01981,0.1875,0,0,4,0,0,0.235484,-0.804774,-0.0949101,0.989449
1,26,89,d30055,A,NYT19981005.0306,19,0.06477,0.3816,0.009249,0.05556,4,4,0,0.970629,-0.0428261,0.138405,1.01529
2,26,90,d30055,A,NYT19981005.0306,41,0.204,0.5897,0.05648,0.1645,9,7,0,2.11173,1.48581,1.78798,1.06026
3,26,91,d30055,A,NYT19981005.0306,43,0.1332,0.375,0.02913,0.08333,6,9,0,1.48261,1.71411,1.60761,1.00516
4,26,92,d30055,A,NYT19981005.0306,20,0.0399,0.25,0.004426,0.02941,4,0,0,0.269558,-0.717936,-0.761889,0.969177
5,26,93,d30055,A,NYT19981005.0306,34,0.1267,0.4191,0.009221,0.0303,7,2,0,1.00503,0.862693,1.04656,0.99105
6,26,94,d30055,A,NYT19981005.0306,20,0.08458,0.5278,0.02931,0.1912,2,6,0,1.19984,-0.662825,-0.403888,1.02101
7,26,95,d30055,A,NYT19981005.0306,22,0.0642,0.3452,0.004426,0.025,4,1,0,0.279281,-0.673395,-0.591088,0.966713
8,26,96,d30055,A,NYT19981005.0306,21,0.04907,0.275,0.004611,0.02632,4,0,0,0.119117,-0.535112,-0.742111,0.955734
9,26,97,d30055,A,NYT19981005.0306,15,0.04234,0.3654,0,0,3,0,0,0.483518,-1.07552,-0.982328,0.984079
10,26,98,d30055,A,NYT19981005.0306,27,0.09074,0.41,0.004426,0.02083,6,2,0,1.18346,-0.0995834,-0.0940982,1.00607
11,26,99,d30055,A,NYT19981005.0306,15,0.06187,0.4667,0.006522,0.05357,3,6,0,1.26984,-0.18316,-0.0341618,1.0238
12,26,100,d30055,A,NYT19981005.0306,22,0.09536,0.4886,0.01132,0.05952,4,2,0,0.588819,-0.552885,-0.452806,0.979527
13,26,101,d30055,A,NYT19981005.0306,44,0.1266,0.3476,0.01566,0.04375,9,3,0,0.666152,1.69877,1.17745,0.950199
14,26,102,d30055,A,NYT19981005.0306,20,0.07552,0.4474,0.006891,0.04167,3,1,0,1.49229,-0.424649,-0.326097,1.02853
15,26,103,d30055,A,NYT19981005.0306,19,0.06885,0.4306,0.01124,0.07353,5,0,0,0.38619,-0.841276,-0.553549,0.971914
16,26,104,d30055,A,NYT19981005.0306,40,0.1401,0.4038,0.03859,0.1118,12,1,0,0.845694,1.12995,1.00077,0.966486
17,26,105,d30055,A,NYT19981005.0306,11,0.01122,0.125,0,0,3,0,0,0.0613861,-0.81374,-1.02948,0.956825
18,26,106,d30055,A,NYT19981005.0306,23,0.1131,0.5543,0.04015,0.2045,4,5,0,1.84411,0.215362,0.482744,1.04221
19,26,107,d30055,A,NYT19981005.0306,10,0.01776,0.2222,0,0,1,1,0,1.20566,-1.20357,-1.19649,1.02089
20,26,108,d30055,A,NYT19981005.0306,18,0.06833,0.4559,0.004426,0.03125,4,0,0,0.280569,-0.826973,-0.763392,0.961946
21,26,109,d30055,A,NYT19981005.0306,25,0.1131,0.51,0.01545,0.07292,4,3,0,0.933601,0.165148,0.42602,0.987598
22,26,110,d30055,A,NYT19981005.0306,23,0.08674,0.4432,0.01338,0.07143,5,5,0,1.70246,0.194074,0.353459,1.03069
23,26,111,d30055,A,NYT19981005.0306,19,0.07786,0.4605,0.0114,0.06944,2,1,0,1.42648,-1.07483,-0.825423,1.02286
24,26,112,d30055,A,NYT19981005.0306,20,0.06672,0.375,0.004505,0.02632,3,3,0,0.945694,-0.369151,-0.33929,0.990998
25,26,113,d30055,A,NYT19981005.0306,17,0.03321,0.2344,0,0,2,2,0,0.160185,-0.650888,-0.903089,0.950229
0,5,114,d30055,A,APW19981009.0501,31,0.1489,0.5776,0.04498,0.1786,6,6,0,2.03748,0.646208,2.15729,1.07364
1,5,115,d30055,A,APW19981009.0501,26,0.1186,0.5192,0.05272,0.24,3,5,1,1.4997,0.629092,0.548416,1.02992
2,5,116,d30055,A,APW19981009.0501,21,0.1071,0.5714,0.01375,0.075,6,1,0,0.798278,-0.700847,-0.424197,1.00719
3,5,117,d30055,A,APW19981009.0501,13,0.01999,0.1875,0.002174,0.02273,1,1,0,1.40259,-1.11843,-0.947553,1.03232
4,5,118,d30055,A,APW19981009.0501,23,0.09094,0.4659,0.008774,0.04762,5,6,0,1.42808,0.419571,0.950428,1.01862
0,16,119,d30055,A,APW19981006.0270,34,0.1156,0.3939,0.02698,0.09375,6,4,0,1.45268,0.610626,2.10206,1.03656
1,16,120,d30055,A,APW19981006.0270,8,0.03562,0.5,0.006785,0.1071,2,0,0,0.0592086,-1.56398,-1.61174,0.978989
2,16,121,d30055,A,APW19981006.0270,33,0.07786,0.2917,0.008959,0.03448,7,2,0,1.04967,0.808506,0.867822,1.0071
3,16,122,d30055,A,APW19981006.0270,26,0.1069,0.5,0.02242,0.1087,5,5,0,1.91088,0.337838,1.67864,1.06136
4,16,123,d30055,A,APW19981006.0270,33,0.1244,0.4516,0.02059,0.075,7,3,0,0.855356,0.354084,0.83823,0.987339
5,16,124,d30055,A,APW19981006.0270,26,0.1153,0.5,0.03374,0.15,5,3,0,1.24234,-0.0734759,0.0479611,1.01247
6,16,125,d30055,A,APW19981006.0270,9,0.06205,0.7778,0.02213,0.3125,2,2,0,1.85376,-1.21021,-1.12712,1.06656
7,16,126,d30055,A,APW19981006.0270,25,0.08412,0.4318,0.01113,0.05952,7,3,0,0.669577,0.31229,0.387252,0.978741
8,16,127,d30055,A,APW19981006.0270,8,0.04663,0.6562,0.006785,0.1071,1,1,0,1.12142,-1.37705,-1.33112,1.02354
9,16,128,d30055,A,APW19981006.0270,26,0.09975,0.45,0.01784,0.08333,5,3,0,1.21578,-0.353525,-0.119491,1.00832
10,16,129,d30055,A,APW19981006.0270,13,0.06664,0.5769,0.01349,0.125,3,2,0,0.809081,-1.10787,-1.09475,0.99835
11,16,130,d30055,A,APW19981006.0270,26,0.07311,0.33,0,0,6,1,0,0.882736,-0.0577326,0.0621385,0.985792
12,16,131,d30055,A,APW19981006.0270,33,0.1332,0.4688,0.02444,0.08871,6,3,0,1.27797,0.717309,0.588568,0.994651
13,16,132,d30055,A,APW19981006.0270,17,0.04421,0.2941,0.002174,0.01562,3,0,0,0.352129,-0.473759,-0.640662,0.96267
14,16,133,d30055,A,APW19981006.0270,26,0.06644,0.3125,0,0,2,3,0,1.03944,-0.403228,-0.468065,0.990257
15,16,134,d30055,A,APW19981006.0270,11,0.05094,0.5227,0.01556,0.175,1,5,0,1.88517,-0.917267,-0.387243,1.05828
0,13,135,d30055,A,APW19981012.0281,33,0.1508,0.5312,0.04217,0.1532,8,5,0,1.97385,0.744807,2.31034,1.06809
1,13,136,d30055,A,APW19981012.0281,26,0.08394,0.3958,0.01556,0.07609,3,5,0,1.38134,0.16323,0.357254,1.02965
2,13,137,d30055,A,APW19981012.0281,14,0.06428,0.5577,0.008774,0.08333,3,0,0,0.47342,-1.15289,-0.929494,1.00145
3,13,138,d30055,A,APW19981012.0281,17,0.04834,0.3438,0.006522,0.05,3,1,0,0.613599,-0.534102,-0.65215,0.987743
4,13,139,d30055,A,APW19981012.0281,24,0.06859,0.3523,0,0,4,2,0,0.226687,-0.654947,-0.639355,0.960976
5,13,140,d30055,A,APW19981012.0281,10,0.05094,0.575,0.01338,0.1667,3,2,0,1.26056,-0.920361,-0.840026,1.03057
6,13,141,d30055,A,APW19981012.0281,37,0.1292,0.4265,0.03366,0.1136,8,3,0,1.6649,0.855821,1.01168,1.01933
7,13,142,d30055,A,APW19981012.0281,29,0.1534,0.6389,0.03867,0.1635,7,4,0,1.57407,0.23391,0.794148,1.02655
8,13,143,d30055,A,APW19981012.0281,31,0.1018,0.3833,0.006706,0.02586,4,2,0,0.90714,0.61787,0.718744,0.98075
9,13,144,d30055,A,APW19981012.0281,24,0.1112,0.5435,0.02006,0.1023,4,6,0,1.83699,-0.160971,0.221455,1.04339
10,13,145,d30055,A,APW19981012.0281,26,0.07355,0.33,0.008959,0.04167,3,9,0,0.431533,-0.00934464,-0.065354,0.95984
11,13,146,d30055,A,APW19981012.0281,31,0.1226,0.4741,0.02028,0.08036,7,2,0,0.644551,0.167763,-0.0663476,0.962343
12,13,147,d30055,A,APW19981012.0281,31,0.08645,0.325,0.01357,0.05172,5,8,0,1.14452,0.750644,1.0966,0.990599
0,16,0,d30056,A,APW19981210.0940,24,0.1179,0.5208,0.02346,0.1087,6,1,0,1.33256,0.223109,1.50056,1.03667
1,16,1,d30056,A,APW19981210.0940,16,0.07541,0.5,0.01887,0.1333,3,6,1,1.02089,-0.815973,-0.800887,1.02003
2,16,2,d30056,A,APW19981210.0940,23,0.04705,0.2273,0.01147,0.05952,2,0,0,0.350016,-1.19293,-1.32376,0.981118
3,16,3,d30056,A,APW19981210.0940,11,0.0237,0.2778,0,0,2,0,0,0.577973,-0.832186,-0.947397,0.990639
4,16,4,d30056,A,APW19981210.0940,21,0.07535,0.4211,0.02143,0.125,3,3,1,1.09324,-0.262942,-0.187408,1.00792
5,16,5,d30056,A,APW19981210.0940,21,0.07819,0.4125,0,0,5,1,0,0.25886,-0.704451,-0.842122,0.962069
6,16,6,d30056,A,APW19981210.0940,10,0.02347,0.25,0.002381,0.02778,1,0,0,0.32848,-1.36064,-1.45392,0.976759
7,16,7,d30056,A,APW19981210.0940,21,0.09484,0.5,0.02599,0.1447,4,3,0,2.04876,-0.140614,0.381769,1.06152
8,16,8,d30056,A,APW19981210.0940,10,0.04967,0.525,0.009668,0.1111,4,0,0,1.17181,-1.04187,-0.737789,1.02293
9,16,9,d30056,A,APW19981210.0940,24,0.1,0.4565,0.009725,0.04545,4,2,0,0.551169,-0.816815,-0.926958,0.970737
10,16,10,d30056,A,APW19981210.0940,34,0.1254,0.3897,0.01649,0.05303,8,2,0,0.916702,0.406025,0.281036,0.975691
11,16,11,d30056,A,APW19981210.0940,12,0.01861,0.1818,0.002381,0.025,3,0,0,0.620844,-0.877301,-0.949181,0.983615
12,16,12,d30056,A,APW19981210.0940,25,0.06669,0.28,0.007287,0.03125,2,13,0,1.24021,0.848258,0.260391,0.995376
13,16,13,d30056,A,APW19981210.0940,22,0.0706,0.3409,0.007055,0.03571,3,3,0,1.69374,-0.187822,-0.17607,1.02882
14,16,14,d30056,A,APW19981210.0940,15,0.06137,0.4643,0.01429,0.1154,4,1,0,0.392829,-0.875652,-0.973827,0.965519
15,16,15,d30056,A,APW19981210.0940,38,0.06606,0.1944,0.002294,0.007143,6,5,0,0.423588,0.880507,0.929613,0.940571
0,9,16,d30056,A,APW19981212.0597,27,0.07552,0.2857,0.007112,0.02778,3,6,0,0.821595,0.227327,1.50711,1.00575
2,9,18,d30056,A,APW19981212.0597,14,0.05171,0.4231,0.009436,0.08333,1,1,0,0.786415,-1.14049,-1.05029,1.0134
3,9,19,d30056,A,APW19981212.0597,27,0.05893,0.2604,0.007055,0.03261,7,3,0,0.54294,0.341744,0.105088,0.967244
4,9,20,d30056,A,APW19981212.0597,25,0.0312,0.1354,0,0,7,0,0,0.25487,0.395497,-0.0909945,0.949431
5,9,21,d30056,A,APW19981212.0597,24,0.04986,0.2386,0,0,6,6,0,0.934415,0.428426,0.315856,0.988033
6,9,22,d30056,A,APW19981212.0597,11,0.03327,0.35,0,0,2,2,0,0.444141,-1.06113,-1.22148,0.975749
7,9,23,d30056,A,APW19981212.0597,24,0.06856,0.3021,0.002381,0.01087,2,8,0,0.592698,0.408119,0.500497,0.967102
8,9,24,d30056,A,APW19981212.0597,27,0.04495,0.19,0,0,5,7,0,0.297891,0.110397,0.301246,0.949194
0,19,25,d30056,A,APW19981212.0191,27,0.08046,0.3269,0.009638,0.04,4,5,0,1.21392,0.132476,1.35988,1.02737
1,19,26,d30056,A,APW19981212.0191,37,0.09675,0.2929,0.007055,0.02206,4,10,0,1.01397,1.06031,0.838459,0.991229
2,19,27,d30056,A,APW19981212.0191,30,0.09944,0.3621,0.02613,0.09821,6,5,0,1.20491,0.634514,0.631294,1.01726
3,19,28,d30056,A,APW19981212.0191,24,0.06401,0.3068,0.002381,0.0119,3,4,0,0.830601,-0.249692,-0.0759764,0.993322
4,19,29,d30056,A,APW19981212.0191,18,0.05648,0.3529,0.002525,0.01562,2,4,0,1.32731,-0.643139,-0.613163,1.02567
5,19,30,d30056,A,APW19981212.0191,18,0.05435,0.3833,0.004906,0.03571,2,5,0,0.62637,-0.533078,-0.811657,0.983779
6,19,31,d30056,A,APW19981212.0191,27,0.06134,0.25,0,0,4,9,0,0.690145,0.649425,0.438352,0.975071
7,19,32,d30056,A,APW19981212.0191,25,0.1089,0.46,0.03057,0.1354,7,1,0,1.84818,0.279088,0.678191,1.04478
8,19,33,d30056,A,APW19981212.0191,11,0.05438,0.5227,0.01443,0.15,4,0,0,1.34236,-1.04765,-0.853042,1.03206
9,19,34,d30056,A,APW19981212.0191,23,0.08734,0.4625,0.01896,0.1053,2,4,0,1.47421,-0.360796,0.0705117,1.02603
10,19,35,d30056,A,APW19981212.0191,22,0.0497,0.25,0.009524,0.05,6,5,0,1.5461,0.326737,0.286655,1.02475
11,19,36,d30056,A,APW19981212.0191,22,0.06183,0.3421,0.01896,0.1111,1,12,0,1.8024,0.497684,0.0793511,1.03482
12,19,37,d30056,A,APW19981212.0191,11,0.03037,0.2955,0,0,1,2,0,1.90007,-1.10119,-1.11636,1.05793
13,19,38,d30056,A,APW19981212.0191,16,0.05671,0.375,0.01672,0.1167,5,2,0,1.09579,-0.842985,-0.632747,1.00846
14,19,39,d30056,A,APW19981212.0191,36,0.1161,0.35,0.009668,0.02941,11,2,0,1.49546,0.78378,0.971943,1.00459
16,19,41,d30056,A,APW19981212.0191,26,0.09998,0.42,0.009812,0.04167,7,3,0,1.57628,-0.0299035,0.175367,1.01958
17,19,42,d30056,A,APW19981212.0191,8,0.00699,0.09375,0,0,0,3,0,0.474724,-1.21052,-1.33741,0.976747
18,19,43,d30056,A,APW19981212.0191,13,0.06407,0.5192,0,0,4,0,0,1.10936,-1.13437,-1.15383,1.00588
0,7,44,d30056,A,APW19981016.0448,29,0.06611,0.2593,0.004675,0.01923,8,2,0,0.768231,0.22414,1.50216,1.00108
1,7,45,d30056,A,APW19981016.0448,26,0.0849,0.3913,0.004762,0.02273,8,2,0,1.17563,0.261629,0.489643,1.01492
2,7,46,d30056,A,APW19981016.0448,22,0.04958,0.25,0.004762,0.025,6,2,0,0.733592,-0.0383682,-0.0256351,0.998016
3,7,47,d30056,A,APW19981016.0448,9,0.0233,0.2778,0,0,1,0,0,0.225797,-1.58545,-1.46717,0.973768
4,7,48,d30056,A,APW19981016.0448,26,0.0997,0.42,0.02616,0.1146,7,2,0,0.847382,-0.100825,-0.142505,0.982967
6,7,50,d30056,A,APW19981016.0448,18,0.02398,0.1667,0.002525,0.01786,3,2,0,0.593279,-0.67684,-0.683852,0.973517
0,22,51,d30056,A,APW19981211.1223,21,0.1088,0.6053,0.03554,0.2083,5,2,0,1.87284,-0.332417,0.638279,1.07034
1,22,52,d30056,A,APW19981211.1223,22,0.0497,0.25,0.009524,0.05,6,5,0,1.5461,0.326737,0.286655,1.03929
2,22,53,d30056,A,APW19981211.1223,33,0.1185,0.3906,0.01701,0.05645,10,1,0,0.547483,0.37763,0.240479,0.978796
3,22,54,d30056,A,APW19981211.1223,24,0.1207,0.5312,0.03316,0.1522,6,2,0,1.63365,0.170008,0.454482,1.03758
4,22,55,d30056,A,APW19981211.1223,27,0.08049,0.3269,0.009668,0.04,2,13,0,2.14426,1.03194,0.539148,1.05449
5,22,56,d30056,A,APW19981211.1223,23,0.08521,0.3913,0.007055,0.03409,5,1,0,0.988742,-0.828116,-0.629046,1.00374
6,22,57,d30056,A,APW19981211.1223,21,0.06157,0.325,0.002381,0.01316,3,6,0,0.957971,0.172395,0.375432,1.00018
7,22,58,d30056,A,APW19981211.1223,14,0.03319,0.2692,0,0,3,4,0,0.850054,-1.07308,-1.03934,1.00323
8,22,59,d30056,A,APW19981211.1223,18,0.08521,0.5,0.009436,0.05882,5,1,0,1.41727,-0.525146,-0.162392,1.03007
9,22,60,d30056,A,APW19981211.1223,24,0.09925,0.4375,0.01896,0.08696,3,2,0,0.698822,-0.377128,-0.232964,0.981479
10,22,61,d30056,A,APW19981211.1223,17,0.02861,0.1875,0,0,3,1,0,0.263758,-0.744425,-0.975683,0.962604
11,22,62,d30056,A,APW19981211.1223,35,0.1227,0.3939,0.02363,0.07812,9,5,0,1.83867,1.03137,1.42559,1.02996
12,22,63,d30056,A,APW19981211.1223,24,0.07325,0.337,0.01156,0.05682,4,1,0,0.745764,-0.601032,-0.650155,0.980834
13,22,64,d30056,A,APW19981211.1223,9,0.01185,0.1389,0,0,1,1,0,0.411499,-1.31049,-1.415,0.978203
14,22,65,d30056,A,APW19981211.1223,17,0.04503,0.2969,0.002381,0.01667,2,6,0,0.449134,-0.68369,-0.711109,0.97133
15,22,66,d30056,A,APW19981211.1223,27,0.07555,0.32,0.009436,0.04167,5,6,0,1.6164,0.492612,0.732424,1.02233
16,22,67,d30056,A,APW19981211.1223,20,0.03591,0.1974,0.009668,0.05556,5,2,0,0.990453,-0.00856032,-0.0927264,0.992548
17,22,68,d30056,A,APW19981211.1223,10,0.04975,0.5833,0.009668,0.125,3,0,0,0.550733,-1.24626,-1.16739,0.982791
18,22,69,d30056,A,APW19981211.1223,25,0.08813,0.4022,0.009812,0.04545,5,3,0,1.22354,-0.219139,-0.240533,1.00009
20,22,71,d30056,A,APW19981211.1223,13,0.06407,0.5192,0,0,4,0,0,1.10936,-1.13437,-1.15383,1.00659
21,22,72,d30056,A,APW19981211.1223,8,0.02134,0.2812,0,0,3,0,0,0.259067,-1.48686,-1.47426,0.966362
0,19,73,d30056,A,APW19981212.0189,27,0.08046,0.3269,0.009638,0.04,4,5,0,1.21392,0.132476,1.35988,1.02737
1,19,74,d30056,A,APW19981212.0189,37,0.09675,0.2929,0.007055,0.02206,4,10,0,1.01397,1.06031,0.838459,0.991229
2,19,75,d30056,A,APW19981212.0189,30,0.09944,0.3621,0.02613,0.09821,6,5,0,1.20491,0.634514,0.631294,1.01726
3,19,76,d30056,A,APW19981212.0189,24,0.06401,0.3068,0.002381,0.0119,3,4,0,0.830601,-0.249692,-0.0759764,0.993322
4,19,77,d30056,A,APW19981212.0189,18,0.05648,0.3529,0.002525,0.01562,2,4,0,1.32731,-0.643139,-0.613163,1.02567
5,19,78,d30056,A,APW19981212.0189,18,0.05435,0.3833,0.004906,0.03571,2,5,0,0.62637,-0.533078,-0.811657,0.983779
6,19,79,d30056,A,APW19981212.0189,27,0.06134,0.25,0,0,4,9,0,0.690145,0.649425,0.438352,0.975071
7,19,80,d30056,A,APW19981212.0189,25,0.1089,0.46,0.03057,0.1354,7,1,0,1.84818,0.279088,0.678191,1.04478
8,19,81,d30056,A,APW19981212.0189,11,0.05438,0.5227,0.01443,0.15,4,0,0,1.34236,-1.04765,-0.853042,1.03206
9,19,82,d30056,A,APW19981212.0189,23,0.08734,0.4625,0.01896,0.1053,2,4,0,1.47421,-0.360796,0.0705117,1.02603
10,19,83,d30056,A,APW19981212.0189,22,0.0497,0.25,0.009524,0.05,6,5,0,1.5461,0.326737,0.286655,1.02475
11,19,84,d30056,A,APW19981212.0189,22,0.06183,0.3421,0.01896,0.1111,1,12,0,1.8024,0.497684,0.0793511,1.03482
12,19,85,d30056,A,APW19981212.0189,11,0.03037,0.2955,0,0,1,2,0,1.90007,-1.10119,-1.11636,1.05793
13,19,86,d30056,A,APW19981212.0189,16,0.05671,0.375,0.01672,0.1167,5,2,0,1.09579,-0.842985,-0.632747,1.00846
14,19,87,d30056,A,APW19981212.0189,36,0.1161,0.35,0.009668,0.02941,11,2,0,1.49546,0.78378,0.971943,1.00459
16,19,89,d30056,A,APW19981212.0189,26,0.09998,0.42,0.009812,0.04167,7,3,0,1.57628,-0.0299035,0.175367,1.01958
17,19,90,d30056,A,APW19981212.0189,8,0.00699,0.09375,0,0,0,3,0,0.474724,-1.21052,-1.33741,0.976747
18,19,91,d30056,A,APW19981212.0189,13,0.06407,0.5192,0,0,4,0,0,1.10936,-1.13437,-1.15383,1.00588
0,14,92,d30056,A,APW19981209.1423,22,0.1352,0.6477,0.04578,0.2262,4,2,1,1.38422,-0.167689,0.893968,1.04114
1,14,93,d30056,A,APW19981209.1423,35,0.1383,0.4265,0.01931,0.06061,10,1,0,0.861374,0.946517,0.846615,0.985346
2,14,94,d30056,A,APW19981209.1423,33,0.1039,0.3438,0.02163,0.07258,6,8,0,1.53911,1.12943,1.14445,1.03108
3,14,95,d30056,A,APW19981209.1423,21,0.07361,0.4079,0.0072,0.04167,5,1,0,1.04017,-0.207429,-0.0524901,1.0061
4,14,96,d30056,A,APW19981209.1423,29,0.1038,0.4074,0.0164,0.06731,6,1,0,0.983368,0.0148271,-0.1206,0.990926
5,14,97,d30056,A,APW19981209.1423,34,0.1541,0.4924,0.03812,0.125,9,5,0,2.27168,0.936225,1.53715,1.06042
6,14,98,d30056,A,APW19981209.1423,31,0.04768,0.1724,0.004675,0.01786,5,2,0,0.889569,0.208056,-0.101995,0.979299
7,14,99,d30056,A,APW19981209.1423,25,0.06183,0.2955,0.007143,0.03571,2,11,0,1.5378,0.633539,0.0937489,1.01701
8,14,100,d30056,A,APW19981209.1423,11,0.03037,0.2955,0,0,1,2,0,1.90007,-1.10119,-1.11636,1.0591
9,14,101,d30056,A,APW19981209.1423,22,0.04245,0.25,0.002381,0.01471,3,3,0,0.547368,-0.572789,-0.751168,0.96961
10,14,102,d30056,A,APW19981209.1423,11,0.03796,0.3636,0.002381,0.025,3,0,0,0.389226,-1.26714,-1.38136,0.972871
11,14,103,d30056,A,APW19981209.1423,24,0.04037,0.2024,0.002525,0.0125,4,5,0,0.465284,0.0348125,-0.37092,0.957613
12,14,104,d30056,A,APW19981209.1423,21,0.04981,0.2763,0.004675,0.02778,3,2,0,0.701426,-0.455056,-0.621479,0.974326
13,14,105,d30056,A,APW19981209.1423,15,0.03773,0.2857,0,0,2,0,0,0.433942,-1.28602,-1.32274,0.968022
0,14,106,d30056,A,APW19981209.1425,22,0.1352,0.6477,0.04578,0.2262,4,2,0,1.38422,-0.167689,0.893968,1.04114
1,14,107,d30056,A,APW19981209.1425,35,0.1383,0.4265,0.01931,0.06061,10,1,0,0.861374,0.946517,0.846615,0.985346
2,14,108,d30056,A,APW19981209.1425,33,0.1039,0.3438,0.02163,0.07258,6,8,0,1.53911,1.12943,1.14445,1.03108
3,14,109,d30056,A,APW19981209.1425,21,0.07361,0.4079,0.0072,0.04167,5,1,0,1.04017,-0.207429,-0.0524901,1.0061
4,14,110,d30056,A,APW19981209.1425,29,0.1038,0.4074,0.0164,0.06731,6,1,0,0.983368,0.0148271,-0.1206,0.990926
5,14,111,d30056,A,APW19981209.1425,34,0.1541,0.4924,0.03812,0.125,9,5,0,2.27168,0.936225,1.53715,1.06042
6,14,112,d30056,A,APW19981209.1425,31,0.04768,0.1724,0.004675,0.01786,5,2,0,0.889569,0.208056,-0.101995,0.979299
7,14,113,d30056,A,APW19981209.1425,25,0.06183,0.2955,0.007143,0.03571,2,11,0,1.5378,0.633539,0.0937489,1.01701
8,14,114,d30056,A,APW19981209.1425,11,0.03037,0.2955,0,0,1,2,0,1.90007,-1.10119,-1.11636,1.0591
9,14,115,d30056,A,APW19981209.1425,22,0.04245,0.25,0.002381,0.01471,3,3,0,0.547368,-0.572789,-0.751168,0.96961
10,14,116,d30056,A,APW19981209.1425,11,0.03796,0.3636,0.002381,0.025,3,0,0,0.389226,-1.26714,-1.38136,0.972871
11,14,117,d30056,A,APW19981209.1425,24,0.04037,0.2024,0.002525,0.0125,4,5,0,0.465284,0.0348125,-0.37092,0.957613
12,14,118,d30056,A,APW19981209.1425,21,0.04981,0.2763,0.004675,0.02778,3,2,0,0.701426,-0.455056,-0.621479,0.974326
13,14,119,d30056,A,APW19981209.1425,15,0.03773,0.2857,0,0,2,0,0,0.433942,-1.28602,-1.32274,0.968022
0,6,120,d30056,A,APW19981209.0688,25,0.1043,0.44,0.03098,0.1354,4,5,1,1.25363,-0.0429955,1.08752,1.0315
